Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Adventdalen (78.200318N 15.840308E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2024-05-03 10:00:00+00:00	179	766	401	664	('N_90', 'S_45')	62.67	0.22
2024-05-03 10:10:00+00:00	179	772	402	669	('N_90', 'S_45')	62.55	0.22
2024-05-03 10:20:00+00:00	179	776	402	673	('N_90', 'S_45')	62.46	0.22
2024-05-03 10:30:00+00:00	179	779	403	675	('N_90', 'S_45')	62.38	0.22
2024-05-03 10:40:00+00:00	179	782	403	677	('N_90', 'S_45')	62.34	0.22
2024-05-03 10:50:00+00:00	179	783	403	678	('N_90', 'S_45')	62.32	0.22
2024-05-03 11:00:00+00:00	179	783	403	678	('N_90', 'S_45')	62.32	0.22
2024-05-03 11:10:00+00:00	179	780	403	676	('N_90', 'S_45')	62.34	0.22
2024-05-03 11:20:00+00:00	179	777	403	673	('N_90', 'S_45')	62.39	0.22
2024-05-03 11:30:00+00:00	179	772	402	669	('N_90', 'S_45')	62.47	0.22
2024-05-03 11:40:00+00:00	179	765	401	663	('N_90', 'S_45')	62.57	0.22
2024-05-03 11:50:00+00:00	180	758	401	656	('N_90', 'S_45')	62.69	0.22
2024-05-03 12:00:00+00:00	179	744	397	645	('N_90', 'S_45')	62.83	0.22
2024-05-03 12:10:00+00:00	181	740	400	641	('N_90', 'S_45')	63.0	0.22
2024-05-03 12:20:00+00:00	192	763	433	654	('NE_90', 'SW_45')	63.19	0.22
2024-05-03 12:30:00+00:00	190	770	433	661	('NE_90', 'SW_45')	63.4	0.22
2024-05-03 12:40:00+00:00	188	777	433	668	('NE_90', 'SW_45')	63.63	0.22
2024-05-03 12:50:00+00:00	186	782	433	673	('NE_90', 'SW_45')	63.89	0.22
2024-05-03 13:00:00+00:00	184	783	431	676	('NE_90', 'SW_45')	64.16	0.22
2024-05-03 13:10:00+00:00	183	785	431	678	('NE_90', 'SW_45')	64.46	0.22
2024-05-03 13:20:00+00:00	181	787	431	680	('NE_90', 'SW_45')	64.77	0.22
2024-05-03 13:30:00+00:00	179	783	428	679	('NE_90', 'SW_45')	65.1	0.22
2024-05-03 13:40:00+00:00	178	780	426	676	('NE_90', 'SW_45')	65.45	0.22
2024-05-03 13:50:00+00:00	176	774	423	672	('NE_90', 'SW_45')	65.82	0.22
2024-05-03 14:00:00+00:00	174	765	420	666	('NE_90', 'SW_45')	66.2	0.22
2024-05-03 14:10:00+00:00	172	757	417	660	('NE_90', 'SW_45')	66.59	0.22
2024-05-03 14:20:00+00:00	171	746	413	651	('NE_90', 'SW_45')	67.0	0.22
2024-05-03 14:30:00+00:00	169	735	410	642	('NE_90', 'SW_45')	67.43	0.22
2024-05-03 14:40:00+00:00	168	722	406	632	('NE_90', 'SW_45')	67.86	0.22
2024-05-03 14:50:00+00:00	166	708	403	620	('NE_90', 'SW_45')	68.31	0.22
2024-05-03 15:00:00+00:00	165	693	399	608	('NE_90', 'SW_45')	68.77	0.22
2024-05-03 15:10:00+00:00	162	637	379	560	('E_90', 'W_45')	69.23	0.22
2024-05-03 15:20:00+00:00	158	637	374	562	('E_90', 'W_45')	69.71	0.22
2024-05-03 15:30:00+00:00	155	638	372	564	('E_90', 'W_45')	70.19	0.22
2024-05-03 15:40:00+00:00	151	636	368	564	('E_90', 'W_45')	70.68	0.22
2024-05-03 15:50:00+00:00	148	631	363	561	('E_90', 'W_45')	71.18	0.22
2024-05-03 16:00:00+00:00	144	623	356	556	('E_90', 'W_45')	71.68	0.22
2024-05-03 16:10:00+00:00	141	618	353	553	('E_90', 'W_45')	72.18	0.22
2024-05-03 16:20:00+00:00	138	611	349	548	('E_90', 'W_45')	72.69	0.22
2024-05-03 16:30:00+00:00	135	604	345	543	('E_90', 'W_45')	73.19	0.22
2024-05-03 16:40:00+00:00	132	597	342	539	('E_90', 'W_45')	73.7	0.22
2024-05-03 16:50:00+00:00	129	589	338	532	('E_90', 'W_45')	74.21	0.22
2024-05-03 17:00:00+00:00	127	577	333	523	('E_90', 'W_45')	74.72	0.22
2024-05-03 17:10:00+00:00	124	566	329	513	('E_90', 'W_45')	75.23	0.22
2024-05-03 17:20:00+00:00	121	552	323	502	('E_90', 'W_45')	75.73	0.22
2024-05-03 17:30:00+00:00	118	536	317	489	('E_90', 'W_45')	76.23	0.22
2024-05-03 17:40:00+00:00	116	522	312	477	('E_90', 'W_45')	76.72	0.22
2024-05-03 17:50:00+00:00	113	506	306	463	('E_90', 'W_45')	77.21	0.22
2024-05-03 18:00:00+00:00	111	490	301	449	('E_90', 'W_45')	77.7	0.22
2024-05-03 18:10:00+00:00	108	472	295	434	('E_90', 'W_45')	78.17	0.22
2024-05-03 18:20:00+00:00	107	482	301	444	('SE_90', 'NW_45')	78.64	0.22
2024-05-03 18:30:00+00:00	103	476	296	440	('SE_90', 'NW_45')	79.1	0.22
2024-05-03 18:40:00+00:00	99	470	290	435	('SE_90', 'NW_45')	79.55	0.22
2024-05-03 18:50:00+00:00	95	462	284	430	('SE_90', 'NW_45')	79.99	0.22
2024-05-03 19:00:00+00:00	98	518	325	480	('SE_90', 'NW_90')	80.42	0.22
2024-05-03 19:10:00+00:00	94	506	316	470	('SE_90', 'NW_90')	80.84	0.22
2024-05-03 19:20:00+00:00	90	495	310	462	('SE_90', 'NW_90')	81.24	0.22
2024-05-03 19:30:00+00:00	87	483	302	452	('SE_90', 'NW_90')	81.63	0.22
2024-05-03 19:40:00+00:00	84	472	295	442	('SE_90', 'NW_90')	82.01	0.22
2024-05-03 19:50:00+00:00	81	457	287	430	('SE_90', 'NW_90')	82.37	0.22
2024-05-03 20:00:00+00:00	78	444	280	418	('SE_90', 'NW_90')	82.71	0.22
2024-05-03 20:10:00+00:00	75	431	273	407	('SE_90', 'NW_90')	83.04	0.22
2024-05-03 20:20:00+00:00	72	413	264	391	('SE_90', 'NW_90')	83.36	0.22
2024-05-03 20:30:00+00:00	70	400	257	379	('SE_90', 'NW_90')	83.65	0.22
2024-05-03 20:40:00+00:00	68	387	252	367	('SE_90', 'NW_90')	83.93	0.22
2024-05-03 20:50:00+00:00	66	374	246	355	('SE_90', 'NW_90')	84.19	0.22
2024-05-03 21:00:00+00:00	64	360	240	343	('SE_90', 'NW_90')	84.43	0.22
2024-05-03 21:10:00+00:00	62	341	230	325	('SE_90', 'NW_90')	84.66	0.22
2024-05-03 21:20:00+00:00	60	326	224	311	('SE_90', 'NW_90')	84.86	0.22
2024-05-03 21:30:00+00:00	45	192	119	186	('N_90', 'S_90')	85.04	0.22
2024-05-03 21:40:00+00:00	55	316	209	303	('N_90', 'S_90')	85.21	0.22
2024-05-03 21:50:00+00:00	38	156	91	152	('N_90', 'S_90')	85.35	0.22
2024-05-03 22:00:00+00:00	5	40	6	39	('N_90', 'S_90')	85.47	0.22
2024-05-03 22:10:00+00:00	4	38	6	38	('N_90', 'S_90')	85.57	0.22
2024-05-03 22:20:00+00:00	4	37	6	37	('N_90', 'S_90')	85.66	0.22
2024-05-03 22:30:00+00:00	4	36	6	36	('N_90', 'S_90')	85.71	0.22
2024-05-03 22:40:00+00:00	5	35	6	34	('N_90', 'S_90')	85.75	0.22
2024-05-03 22:50:00+00:00	5	32	6	31	('N_90', 'S_90')	85.77	0.22
2024-05-03 23:00:00+00:00	5	32	7	32	('N_90', 'S_90')	85.76	0.22
2024-05-03 23:10:00+00:00	7	37	9	37	('N_90', 'S_90')	85.74	0.22
