Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Adventdalen (78.200318N 15.840308E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2024-05-05 00:00:00+00:00	2	38	3	38	('N_90', 'S_90')	84.99	0.2
2024-05-05 00:10:00+00:00	3	38	3	38	('N_90', 'S_90')	84.84	0.2
2024-05-05 00:20:00+00:00	2	37	2	37	('N_90', 'S_90')	84.67	0.2
2024-05-05 00:30:00+00:00	1	34	1	34	('NE_90', 'SW_90')	84.47	0.2
2024-05-05 00:40:00+00:00	1	36	1	36	('NE_90', 'SW_90')	84.26	0.2
2024-05-05 00:50:00+00:00	1	39	2	39	('NE_90', 'SW_90')	84.03	0.2
2024-05-05 01:00:00+00:00	1	40	1	40	('NE_90', 'SW_90')	83.78	0.2
2024-05-05 01:10:00+00:00	0	40	1	40	('NE_90', 'SW_90')	83.5	0.2
2024-05-05 01:20:00+00:00	0	40	0	40	('NE_90', 'SW_90')	83.22	0.2
2024-05-05 01:30:00+00:00	1	44	1	44	('N_45', 'SW_90')	82.91	0.2
2024-05-05 01:40:00+00:00	0	46	0	46	('NE_45', 'SW_90')	82.59	0.2
2024-05-05 01:50:00+00:00	0	48	0	48	('NE_45', 'SW_90')	82.25	0.2
2024-05-05 02:00:00+00:00	0	51	0	51	('NE_45', 'SW_90')	81.89	0.2
2024-05-05 02:10:00+00:00	0	54	0	54	('NE_45', 'SW_90')	81.52	0.2
2024-05-05 02:20:00+00:00	0	55	0	55	('NE_45', 'SW_90')	81.14	0.2
2024-05-05 02:30:00+00:00	0	59	0	59	('NE_45', 'SW_90')	80.74	0.2
2024-05-05 02:40:00+00:00	1	62	1	62	('NE_45', 'SW_90')	80.33	0.2
2024-05-05 02:50:00+00:00	1	66	1	66	('NE_45', 'SW_90')	79.91	0.2
2024-05-05 03:00:00+00:00	2	75	3	75	('NE_45', 'SW_90')	79.47	0.2
2024-05-05 03:10:00+00:00	4	85	5	85	('NE_45', 'SW_90')	79.03	0.2
2024-05-05 03:20:00+00:00	4	88	5	88	('NE_45', 'SW_90')	78.57	0.2
2024-05-05 03:30:00+00:00	3	89	4	89	('NE_45', 'SW_90')	78.1	0.2
2024-05-05 03:40:00+00:00	5	89	7	89	('E_45', 'W_90')	77.63	0.2
2024-05-05 03:50:00+00:00	4	89	5	89	('E_45', 'W_90')	77.15	0.2
2024-05-05 04:00:00+00:00	3	89	4	89	('E_45', 'W_90')	76.66	0.2
2024-05-05 04:10:00+00:00	2	90	3	90	('E_45', 'W_90')	76.16	0.2
2024-05-05 04:20:00+00:00	2	90	3	90	('E_45', 'W_90')	75.66	0.2
2024-05-05 04:30:00+00:00	1	91	2	91	('E_45', 'W_90')	75.16	0.2
2024-05-05 04:40:00+00:00	2	95	2	95	('E_45', 'W_90')	74.65	0.2
2024-05-05 04:50:00+00:00	2	99	2	99	('E_45', 'W_90')	74.14	0.2
2024-05-05 05:00:00+00:00	1	102	2	102	('E_45', 'W_90')	73.62	0.2
2024-05-05 05:10:00+00:00	2	104	2	104	('E_45', 'W_90')	73.11	0.2
2024-05-05 05:20:00+00:00	1	105	2	105	('E_45', 'W_90')	72.6	0.2
2024-05-05 05:30:00+00:00	2	110	2	109	('E_45', 'W_90')	72.09	0.2
2024-05-05 05:40:00+00:00	2	115	2	115	('E_45', 'W_90')	71.58	0.2
2024-05-05 05:50:00+00:00	2	120	3	119	('E_45', 'W_90')	71.07	0.2
2024-05-05 06:00:00+00:00	1	120	1	120	('E_45', 'W_90')	70.57	0.2
2024-05-05 06:10:00+00:00	1	125	1	125	('E_45', 'W_90')	70.07	0.2
2024-05-05 06:20:00+00:00	1	128	1	128	('E_45', 'W_90')	69.58	0.2
2024-05-05 06:30:00+00:00	1	127	1	127	('E_45', 'W_90')	69.09	0.2
2024-05-05 06:40:00+00:00	4	137	5	136	('S_45', 'NW_90')	68.62	0.2
2024-05-05 06:50:00+00:00	0	138	0	138	('E_45', 'NW_90')	68.15	0.2
2024-05-05 07:00:00+00:00	0	142	0	142	('E_45', 'NW_90')	67.69	0.2
2024-05-05 07:10:00+00:00	0	148	0	148	('E_45', 'NW_90')	67.24	0.2
2024-05-05 07:20:00+00:00	0	152	0	152	('E_45', 'NW_90')	66.81	0.2
2024-05-05 07:30:00+00:00	1	161	1	161	('E_45', 'NW_90')	66.38	0.2
2024-05-05 07:40:00+00:00	1	169	1	168	('E_45', 'NW_90')	65.97	0.2
2024-05-05 07:50:00+00:00	1	174	2	174	('E_45', 'NW_90')	65.58	0.2
2024-05-05 08:00:00+00:00	0	179	0	179	('SE_45', 'NW_90')	65.2	0.2
2024-05-05 08:10:00+00:00	6	197	8	196	('S_45', 'NW_90')	64.83	0.2
2024-05-05 08:20:00+00:00	0	197	0	197	('SE_45', 'NW_90')	64.49	0.2
2024-05-05 08:30:00+00:00	1	208	2	207	('SE_45', 'NW_90')	64.16	0.2
2024-05-05 08:40:00+00:00	3	219	4	218	('SE_45', 'NW_90')	63.84	0.2
2024-05-05 08:50:00+00:00	5	228	7	227	('SE_45', 'NW_90')	63.55	0.2
2024-05-05 09:00:00+00:00	5	234	7	233	('SE_45', 'NW_90')	63.28	0.2
2024-05-05 09:10:00+00:00	8	244	11	242	('SE_45', 'NW_90')	63.03	0.2
2024-05-05 09:20:00+00:00	9	253	13	251	('SE_45', 'NW_90')	62.8	0.2
2024-05-05 09:30:00+00:00	12	263	18	261	('SE_45', 'NW_90')	62.59	0.2
2024-05-05 09:40:00+00:00	22	293	32	289	('N_90', 'S_45')	62.4	0.2
2024-05-05 09:50:00+00:00	25	304	38	298	('N_90', 'S_45')	62.24	0.2
2024-05-05 10:00:00+00:00	30	316	45	309	('N_90', 'S_45')	62.09	0.2
2024-05-05 10:10:00+00:00	30	318	45	311	('N_90', 'S_45')	61.98	0.2
2024-05-05 10:20:00+00:00	25	308	38	303	('N_90', 'S_45')	61.88	0.2
2024-05-05 10:30:00+00:00	28	312	41	306	('N_90', 'S_45')	61.81	0.2
2024-05-05 10:40:00+00:00	30	314	45	307	('N_90', 'S_45')	61.76	0.2
2024-05-05 10:50:00+00:00	31	313	46	306	('N_90', 'S_45')	61.74	0.2
2024-05-05 11:00:00+00:00	32	318	47	310	('N_90', 'S_45')	61.74	0.2
2024-05-05 11:10:00+00:00	24	300	35	295	('N_90', 'S_45')	61.77	0.2
2024-05-05 11:20:00+00:00	22	308	33	303	('N_90', 'S_45')	61.82	0.2
2024-05-05 11:30:00+00:00	26	317	39	311	('N_90', 'S_45')	61.9	0.2
2024-05-05 11:40:00+00:00	26	308	39	302	('N_90', 'S_45')	62.0	0.2
2024-05-05 11:50:00+00:00	18	276	26	273	('N_90', 'S_45')	62.12	0.2
2024-05-05 12:00:00+00:00	12	254	16	252	('N_90', 'S_45')	62.26	0.2
2024-05-05 12:10:00+00:00	11	248	16	246	('N_90', 'S_45')	62.43	0.2
2024-05-05 12:20:00+00:00	15	233	20	231	('NE_90', 'SW_45')	62.62	0.2
2024-05-05 12:30:00+00:00	20	259	29	255	('NE_90', 'SW_45')	62.84	0.2
2024-05-05 12:40:00+00:00	37	303	56	294	('NE_90', 'SW_45')	63.07	0.2
2024-05-05 12:50:00+00:00	44	319	67	309	('NE_90', 'SW_45')	63.32	0.2
2024-05-05 13:00:00+00:00	41	311	63	301	('NE_90', 'SW_45')	63.6	0.2
2024-05-05 13:10:00+00:00	38	299	58	291	('NE_90', 'SW_45')	63.9	0.2
2024-05-05 13:20:00+00:00	43	305	65	296	('NE_90', 'SW_45')	64.21	0.2
2024-05-05 13:30:00+00:00	38	285	57	277	('NE_90', 'SW_45')	64.54	0.2
2024-05-05 13:40:00+00:00	42	287	63	278	('NE_90', 'SW_45')	64.89	0.2
2024-05-05 13:50:00+00:00	33	265	48	259	('NE_90', 'SW_45')	65.26	0.2
2024-05-05 14:00:00+00:00	31	260	46	254	('NE_90', 'SW_45')	65.64	0.2
2024-05-05 14:10:00+00:00	38	280	57	272	('NE_90', 'SW_45')	66.04	0.2
2024-05-05 14:20:00+00:00	33	266	50	259	('NE_90', 'SW_45')	66.45	0.2
2024-05-05 14:30:00+00:00	29	246	42	240	('NE_90', 'SW_45')	66.87	0.2
2024-05-05 14:40:00+00:00	22	222	32	219	('NE_90', 'SW_45')	67.31	0.2
2024-05-05 14:50:00+00:00	15	203	21	201	('NE_90', 'SW_45')	67.76	0.2
2024-05-05 15:00:00+00:00	13	193	18	191	('NE_90', 'SW_45')	68.21	0.2
2024-05-05 15:10:00+00:00	19	187	27	185	('E_90', 'W_45')	68.68	0.2
2024-05-05 15:20:00+00:00	19	182	27	180	('E_90', 'W_45')	69.16	0.2
2024-05-05 15:30:00+00:00	18	171	24	169	('E_90', 'W_45')	69.64	0.2
2024-05-05 15:40:00+00:00	17	163	23	161	('E_90', 'W_45')	70.13	0.2
2024-05-05 15:50:00+00:00	14	154	19	152	('E_90', 'W_45')	70.63	0.2
2024-05-05 16:00:00+00:00	14	154	18	152	('E_90', 'W_45')	71.13	0.2
2024-05-05 16:10:00+00:00	9	136	12	135	('E_90', 'W_45')	71.63	0.2
2024-05-05 16:20:00+00:00	8	126	10	125	('E_90', 'W_45')	72.14	0.2
2024-05-05 16:30:00+00:00	8	116	10	115	('E_90', 'W_45')	72.64	0.2
2024-05-05 16:40:00+00:00	10	113	13	113	('E_90', 'W_45')	73.15	0.2
2024-05-05 16:50:00+00:00	8	108	11	107	('E_90', 'W_45')	73.66	0.2
2024-05-05 17:00:00+00:00	7	100	9	99	('E_90', 'W_45')	74.17	0.2
2024-05-05 17:10:00+00:00	7	93	9	93	('E_90', 'W_45')	74.68	0.2
2024-05-05 17:20:00+00:00	8	90	10	89	('E_90', 'W_45')	75.18	0.2
2024-05-05 17:30:00+00:00	7	86	9	86	('E_90', 'W_45')	75.68	0.2
2024-05-05 17:40:00+00:00	6	80	8	80	('E_90', 'W_45')	76.17	0.2
2024-05-05 17:50:00+00:00	7	76	8	76	('E_90', 'W_45')	76.66	0.2
2024-05-05 18:00:00+00:00	6	74	7	74	('E_90', 'W_45')	77.15	0.2
2024-05-05 18:10:00+00:00	4	65	4	65	('E_90', 'W_45')	77.62	0.2
2024-05-05 18:20:00+00:00	2	63	2	63	('SE_90', 'W_45')	78.09	0.2
2024-05-05 18:30:00+00:00	0	57	0	57	('SE_90', 'NW_45')	78.55	0.2
2024-05-05 18:40:00+00:00	1	55	2	55	('SE_90', 'W_45')	79.0	0.2
2024-05-05 18:50:00+00:00	0	46	0	46	('SE_90', 'NW_90')	79.44	0.2
2024-05-05 19:00:00+00:00	0	43	0	43	('SE_90', 'NW_45')	79.87	0.2
2024-05-05 19:10:00+00:00	0	42	0	42	('SE_90', 'NW_45')	80.28	0.2
2024-05-05 19:20:00+00:00	0	39	1	39	('SE_90', 'NW_90')	80.68	0.2
2024-05-05 19:30:00+00:00	0	38	0	38	('SE_90', 'NW_45')	81.07	0.2
2024-05-05 19:40:00+00:00	1	37	1	37	('SE_90', 'NW_90')	81.45	0.2
2024-05-05 19:50:00+00:00	1	37	2	37	('SE_90', 'NW_90')	81.81	0.2
2024-05-05 20:00:00+00:00	2	37	2	37	('SE_90', 'NW_90')	82.16	0.2
2024-05-05 20:10:00+00:00	2	38	2	38	('SE_90', 'NW_90')	82.48	0.2
2024-05-05 20:20:00+00:00	1	36	1	36	('SE_90', 'NW_90')	82.8	0.2
2024-05-05 20:30:00+00:00	1	35	2	35	('SE_90', 'NW_90')	83.09	0.2
2024-05-05 20:40:00+00:00	1	35	2	35	('SE_90', 'NW_90')	83.37	0.2
2024-05-05 20:50:00+00:00	1	34	2	34	('SE_90', 'NW_90')	83.63	0.2
2024-05-05 21:00:00+00:00	1	32	2	32	('SE_90', 'NW_90')	83.87	0.2
2024-05-05 21:10:00+00:00	1	31	2	31	('SE_90', 'NW_90')	84.09	0.2
2024-05-05 21:20:00+00:00	1	33	2	33	('N_90', 'S_90')	84.3	0.2
2024-05-05 21:30:00+00:00	1	31	1	31	('N_90', 'S_90')	84.48	0.2
2024-05-05 21:40:00+00:00	1	31	1	31	('N_90', 'S_90')	84.64	0.2
2024-05-05 21:50:00+00:00	1	29	1	29	('N_90', 'S_90')	84.79	0.2
2024-05-05 22:00:00+00:00	1	27	1	27	('N_90', 'S_90')	84.91	0.2
2024-05-05 22:10:00+00:00	1	26	1	26	('N_90', 'S_90')	85.01	0.2
2024-05-05 22:20:00+00:00	1	25	1	25	('N_90', 'S_90')	85.09	0.2
2024-05-05 22:30:00+00:00	0	25	0	25	('N_90', 'S_90')	85.15	0.2
2024-05-05 22:40:00+00:00	0	25	1	24	('N_90', 'S_90')	85.18	0.2
2024-05-05 22:50:00+00:00	0	25	1	24	('N_90', 'S_90')	85.2	0.2
2024-05-05 23:00:00+00:00	0	24	1	24	('N_90', 'S_90')	85.19	0.2
2024-05-05 23:10:00+00:00	1	25	1	25	('N_90', 'S_90')	85.17	0.2
