# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'N_90', 'N_135', 'E_45', 'E_90', 'E_135', 'S_45', 'S_90', 'S_135', 'W_45', 'W_90', 'W_135']
# GENERAL RESULTS:
# Error model Diffuse = 1.72 % 
# Error model Beam = 1.55 % 
# % of p-value<0.05 Diffuse = 12.82 % 
# % of p-value<0.05 Beam = 34.69 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-04-24 16:00:00+00:00	0.085	0.014	0.163	0.001
2024-04-24 17:00:00+00:00	0.074	0.013	0.518	0.01
2024-04-24 18:00:00+00:00	0.067	0.011	0.263	0.0
2024-04-24 19:00:00+00:00	0.049	0.007	0.718	0.002
2024-04-24 20:00:00+00:00	0.04	0.007	0.035	0.0
2024-04-25 06:00:00+00:00	0.073	0.013	0.769	0.003
2024-04-25 07:00:00+00:00	0.078	0.013	0.884	0.003
2024-04-25 08:00:00+00:00	0.091	0.014	0.059	0.0
2024-04-25 09:00:00+00:00	0.09	0.016	0.435	0.03
2024-04-25 10:00:00+00:00	0.114	0.02	0.289	0.058
2024-04-25 11:00:00+00:00	0.106	0.02	0.277	0.406
2024-04-25 12:00:00+00:00	0.112	0.019	0.368	0.013
2024-04-25 13:00:00+00:00	0.103	0.017	0.186	0.001
2024-04-25 14:00:00+00:00	0.108	0.015	0.619	0.026
2024-04-25 15:00:00+00:00	0.094	0.015	0.51	0.032
2024-04-25 16:00:00+00:00	0.088	0.015	0.25	0.001
2024-04-25 17:00:00+00:00	0.073	0.013	0.001	0.0
2024-04-25 18:00:00+00:00	0.066	0.01	0.88	0.048
2024-04-25 19:00:00+00:00	0.052	0.008	0.006	0.0
2024-04-25 20:00:00+00:00	0.038	0.006	0.028	0.0
2024-04-26 06:00:00+00:00	0.06	0.01	0.04	0.0
2024-04-26 07:00:00+00:00	0.07	0.011	0.279	0.0
2024-04-26 08:00:00+00:00	0.073	0.012	0.016	0.0
2024-04-26 09:00:00+00:00	0.072	0.013	0.854	0.065
2024-04-26 10:00:00+00:00	0.093	0.017	0.211	0.005
2024-04-26 11:00:00+00:00	0.087	0.018	0.328	0.121
2024-04-26 12:00:00+00:00	0.091	0.017	0.217	0.007
2024-04-26 13:00:00+00:00	0.077	0.014	0.326	0.003
2024-04-26 14:00:00+00:00	0.085	0.013	0.021	0.0
2024-04-26 15:00:00+00:00	0.079	0.013	0.037	0.0
2024-04-26 16:00:00+00:00	0.071	0.012	0.401	0.003
2024-04-26 17:00:00+00:00	0.059	0.011	0.385	0.012
2024-04-26 18:00:00+00:00	0.051	0.008	0.671	0.001
2024-04-26 19:00:00+00:00	0.04	0.005	0.771	0.0
2024-04-26 20:00:00+00:00	0.03	0.004	0.015	0.0
2024-04-27 06:00:00+00:00	0.024	0.272	NaN	NaN
2024-04-27 07:00:00+00:00	0.024	0.207	0.135	0.0
2024-04-27 08:00:00+00:00	0.023	0.089	0.687	0.0
2024-04-27 09:00:00+00:00	0.024	0.095	0.244	0.0
2024-04-27 10:00:00+00:00	0.024	0.08	0.253	0.0
2024-04-27 11:00:00+00:00	0.026	0.012	0.693	0.0
2024-04-27 12:00:00+00:00	0.029	0.001	0.029	0.0
2024-04-27 13:00:00+00:00	0.027	0.007	0.399	0.0
2024-04-27 14:00:00+00:00	0.024	0.091	0.386	0.0
2024-04-27 15:00:00+00:00	0.023	0.157	0.715	0.0
2024-04-27 16:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-27 17:00:00+00:00	0.023	0.248	NaN	NaN
2024-04-27 18:00:00+00:00	0.022	0.106	0.325	0.0
2024-04-27 19:00:00+00:00	0.021	0.132	0.729	0.0
2024-04-27 20:00:00+00:00	0.007	0.299	NaN	NaN
2024-04-28 06:00:00+00:00	0.02	0.262	0.548	0.0
2024-04-28 07:00:00+00:00	0.019	0.107	0.041	0.059
2024-04-28 08:00:00+00:00	0.02	0.187	0.696	0.0
2024-04-28 09:00:00+00:00	0.023	0.037	0.4	0.0
2024-04-28 10:00:00+00:00	0.023	0.023	0.235	0.001
2024-04-28 11:00:00+00:00	0.023	0.009	0.112	0.0
2024-04-28 12:00:00+00:00	0.023	0.03	0.153	0.0
2024-04-28 13:00:00+00:00	0.022	0.029	0.374	0.0
2024-04-28 14:00:00+00:00	0.016	0.401	NaN	NaN
2024-04-28 15:00:00+00:00	0.022	0.031	0.354	0.0
2024-04-28 16:00:00+00:00	0.02	0.258	0.486	0.0
2024-04-28 17:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 19:00:00+00:00	0.006	0.229	NaN	NaN
2024-04-28 20:00:00+00:00	0.004	0.184	NaN	NaN
2024-04-29 06:00:00+00:00	0.007	0.266	NaN	NaN
2024-04-29 07:00:00+00:00	0.016	0.219	0.015	0.047
2024-04-29 08:00:00+00:00	0.015	0.092	0.349	0.0
2024-04-29 09:00:00+00:00	0.017	0.027	0.13	0.0
2024-04-29 10:00:00+00:00	0.019	0.006	0.183	0.0
2024-04-29 11:00:00+00:00	0.02	0.001	0.714	0.0
2024-04-29 12:00:00+00:00	0.02	0.003	0.546	0.0
2024-04-29 13:00:00+00:00	0.019	0.012	0.669	0.0
2024-04-29 14:00:00+00:00	0.018	0.021	0.063	0.0
2024-04-29 15:00:00+00:00	0.017	0.016	0.499	0.0
2024-04-29 16:00:00+00:00	0.016	0.025	0.515	0.0
2024-04-29 17:00:00+00:00	0.017	0.061	0.084	0.004
2024-04-29 18:00:00+00:00	0.016	0.058	0.244	0.0
2024-04-29 19:00:00+00:00	0.015	0.028	0.0	0.195
2024-04-29 20:00:00+00:00	0.012	0.045	0.011	0.014
2024-04-30 06:00:00+00:00	0.009	0.104	0.092	0.155
2024-04-30 07:00:00+00:00	0.009	0.101	0.247	0.005
2024-04-30 08:00:00+00:00	0.009	0.103	0.817	0.001
2024-04-30 09:00:00+00:00	0.011	0.09	0.136	0.113
2024-04-30 10:00:00+00:00	0.011	0.013	0.21	0.013
2024-04-30 11:00:00+00:00	0.011	0.013	0.562	0.074
2024-04-30 12:00:00+00:00	0.011	0.041	0.6	0.005
2024-04-30 13:00:00+00:00	0.01	0.035	0.137	0.293
2024-04-30 14:00:00+00:00	0.01	0.046	0.627	0.002
2024-04-30 15:00:00+00:00	0.019	0.002	0.153	0.0
2024-04-30 16:00:00+00:00	0.011	0.033	0.273	0.012
2024-04-30 17:00:00+00:00	0.01	0.055	0.045	0.142
2024-04-30 18:00:00+00:00	0.008	0.108	0.232	0.01
2024-04-30 19:00:00+00:00	0.006	0.127	0.001	0.036
2024-04-30 20:00:00+00:00	0.006	0.103	0.001	0.043
2024-05-01 06:00:00+00:00	0.006	0.133	0.135	0.002
2024-05-01 07:00:00+00:00	0.006	0.237	NaN	NaN
2024-05-01 08:00:00+00:00	0.006	0.059	0.081	0.134
2024-05-01 09:00:00+00:00	0.008	0.053	0.015	0.067
2024-05-01 10:00:00+00:00	0.008	0.024	0.016	0.974
2024-05-01 11:00:00+00:00	0.009	0.005	0.677	0.047
2024-05-01 12:00:00+00:00	0.008	0.022	0.078	0.0
2024-05-01 13:00:00+00:00	0.008	0.02	0.062	0.235
2024-05-01 14:00:00+00:00	0.007	0.032	0.0	0.821
2024-05-01 15:00:00+00:00	0.007	0.056	0.102	0.047
2024-05-01 16:00:00+00:00	0.007	0.087	0.002	0.016
2024-05-01 17:00:00+00:00	0.006	0.071	0.162	0.013
2024-05-01 18:00:00+00:00	0.006	0.043	0.078	0.132
2024-05-01 19:00:00+00:00	0.004	0.059	0.0	0.215
2024-05-01 20:00:00+00:00	0.003	0.097	0.0	0.021
2024-05-02 06:00:00+00:00	0.016	0.002	0.011	0.0
2024-05-02 07:00:00+00:00	0.018	0.002	0.003	0.0
2024-05-02 08:00:00+00:00	0.021	0.002	0.16	0.0
2024-05-02 09:00:00+00:00	0.024	0.004	0.332	0.011
2024-05-02 10:00:00+00:00	0.029	0.006	0.691	0.18
2024-05-02 11:00:00+00:00	0.029	0.007	0.086	0.02
2024-05-02 12:00:00+00:00	0.029	0.005	0.097	0.061
2024-05-02 13:00:00+00:00	0.026	0.004	0.651	0.034
2024-05-02 14:00:00+00:00	0.027	0.003	0.007	0.0
2024-05-02 15:00:00+00:00	0.021	0.003	0.217	0.0
2024-05-02 16:00:00+00:00	0.022	0.003	0.353	0.0
2024-05-02 17:00:00+00:00	0.018	0.002	0.217	0.0
2024-05-02 18:00:00+00:00	0.016	0.001	0.041	0.0
2024-05-02 19:00:00+00:00	0.01	0.001	0.0	0.0
2024-05-02 20:00:00+00:00	0.005	0.002	0.0	0.0
2024-05-03 06:00:00+00:00	0.013	0.001	0.09	0.0
2024-05-03 07:00:00+00:00	0.015	0.001	0.006	0.0
2024-05-03 08:00:00+00:00	0.017	0.002	0.175	0.0
2024-05-03 09:00:00+00:00	0.02	0.004	0.075	0.001
2024-05-03 10:00:00+00:00	0.026	0.005	0.164	0.021
2024-05-03 11:00:00+00:00	0.026	0.006	0.273	0.119
2024-05-03 12:00:00+00:00	0.026	0.005	0.714	0.254
2024-05-03 13:00:00+00:00	0.024	0.004	0.047	0.0
2024-05-03 14:00:00+00:00	0.023	0.003	0.013	0.0
2024-05-03 15:00:00+00:00	0.019	0.002	0.03	0.0
2024-05-03 16:00:00+00:00	0.018	0.002	0.846	0.0
2024-05-03 17:00:00+00:00	0.016	0.002	0.0	0.0
2024-05-03 18:00:00+00:00	0.013	0.0	0.0	0.0
2024-05-03 19:00:00+00:00	0.008	0.002	0.0	0.0
2024-05-03 20:00:00+00:00	0.004	0.002	0.0	0.0
2024-05-04 06:00:00+00:00	0.008	0.0	0.012	0.0
2024-05-04 07:00:00+00:00	0.009	0.0	0.002	0.0
2024-05-04 08:00:00+00:00	0.005	0.003	0.006	0.009
2024-05-04 09:00:00+00:00	0.013	0.002	0.63	0.025
2024-05-04 10:00:00+00:00	0.018	0.004	0.053	0.005
2024-05-04 11:00:00+00:00	0.018	0.004	0.874	0.876
2024-05-04 12:00:00+00:00	0.019	0.004	0.012	0.001
2024-05-04 13:00:00+00:00	0.016	0.003	0.036	0.0
2024-05-04 14:00:00+00:00	0.014	0.001	0.436	0.0
2024-05-04 15:00:00+00:00	0.004	0.004	0.008	0.349
2024-05-04 16:00:00+00:00	0.009	0.0	0.214	0.0
2024-05-04 17:00:00+00:00	0.01	0.001	0.005	0.0
2024-05-04 18:00:00+00:00	0.008	0.001	0.0	0.0
2024-05-04 19:00:00+00:00	0.004	0.002	0.0	0.0
2024-05-04 20:00:00+00:00	0.002	0.002	0.0	0.001
2024-05-05 06:00:00+00:00	0.001	0.12	NaN	NaN
2024-05-05 07:00:00+00:00	0.0	0.047	NaN	NaN
2024-05-05 08:00:00+00:00	0.005	0.107	0.952	0.004
2024-05-05 09:00:00+00:00	0.006	0.016	0.321	0.058
2024-05-05 10:00:00+00:00	0.007	0.001	0.259	0.0
2024-05-05 11:00:00+00:00	0.007	0.003	0.249	0.237
2024-05-05 12:00:00+00:00	0.006	0.005	0.899	0.021
2024-05-05 13:00:00+00:00	0.007	0.003	0.002	0.565
2024-05-05 14:00:00+00:00	0.006	0.009	0.135	0.103
2024-05-05 15:00:00+00:00	0.005	0.021	0.747	0.014
2024-05-05 16:00:00+00:00	0.005	0.032	0.007	0.119
2024-05-05 17:00:00+00:00	0.005	0.05	0.206	0.013
2024-05-05 18:00:00+00:00	0.004	0.066	0.002	0.229
2024-05-05 19:00:00+00:00	0.002	0.074	0.0	0.248
2024-05-05 20:00:00+00:00	0.002	0.052	0.0	0.016
2024-05-06 06:00:00+00:00	0.004	0.058	0.072	0.875
2024-05-06 07:00:00+00:00	0.004	0.01	0.251	0.433
2024-05-06 08:00:00+00:00	0.005	0.005	0.371	0.053
2024-05-06 09:00:00+00:00	0.007	0.001	0.239	0.0
2024-05-06 10:00:00+00:00	0.008	0.002	0.363	0.017
2024-05-06 11:00:00+00:00	0.012	0.004	0.947	0.938
2024-05-06 12:00:00+00:00	0.015	0.004	0.527	0.128
2024-05-06 13:00:00+00:00	0.012	0.002	0.041	0.001
2024-05-06 14:00:00+00:00	0.007	0.001	0.04	0.0
2024-05-06 15:00:00+00:00	0.004	0.013	0.058	0.485
2024-05-06 16:00:00+00:00	0.004	0.009	0.015	0.677
2024-05-06 17:00:00+00:00	0.004	0.006	0.004	0.122
2024-05-06 18:00:00+00:00	0.005	0.002	0.001	0.014
2024-05-06 19:00:00+00:00	0.002	0.004	0.0	0.006
2024-05-06 20:00:00+00:00	0.002	0.005	0.0	0.143
2024-05-07 06:00:00+00:00	0.001	0.225	NaN	NaN
2024-05-07 07:00:00+00:00	0.003	0.042	0.007	0.489
2024-05-07 08:00:00+00:00	0.004	0.009	0.024	0.926
2024-05-07 09:00:00+00:00	0.004	0.02	0.07	0.583
2024-05-07 10:00:00+00:00	0.004	0.002	0.042	0.0
2024-05-07 11:00:00+00:00	0.005	0.004	0.637	0.918
2024-05-07 12:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-07 13:00:00+00:00	0.004	0.024	0.099	0.103
2024-05-07 14:00:00+00:00	0.004	0.028	0.001	0.069
2024-05-07 15:00:00+00:00	0.004	0.165	0.352	0.447
2024-05-07 16:00:00+00:00	0.004	0.024	0.501	0.686
2024-05-07 17:00:00+00:00	0.004	0.046	0.156	0.392
2024-05-07 18:00:00+00:00	0.003	0.047	0.0	0.072
2024-05-07 19:00:00+00:00	0.002	0.035	0.0	0.723
2024-05-07 20:00:00+00:00	0.001	0.068	0.0	0.09
