# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 13.27 % 
# Error model Beam = 36.56 % 
# % of p-value<0.05 Diffuse = 4.24 % 
# % of p-value<0.05 Beam = 8.7 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-04-24 17:00:00+00:00	0.3	0.165	NaN	NaN
2024-04-24 18:00:00+00:00	0.227	0.139	0.006	0.0
2024-04-24 19:00:00+00:00	0.175	0.114	0.611	0.27
2024-04-24 20:00:00+00:00	0.102	0.095	0.62	0.751
2024-04-25 06:00:00+00:00	0.281	0.159	0.873	0.25
2024-04-25 07:00:00+00:00	0.211	0.124	0.577	0.282
2024-04-25 08:00:00+00:00	0.202	0.108	0.679	0.37
2024-04-25 09:00:00+00:00	0.217	0.123	0.297	0.538
2024-04-25 10:00:00+00:00	0.403	0.163	NaN	NaN
2024-04-25 11:00:00+00:00	0.497	0.17	NaN	NaN
2024-04-25 12:00:00+00:00	0.348	0.153	NaN	NaN
2024-04-25 13:00:00+00:00	0.195	0.11	0.302	0.795
2024-04-25 14:00:00+00:00	0.216	0.116	0.411	0.034
2024-04-25 15:00:00+00:00	0.233	0.13	0.465	0.969
2024-04-25 16:00:00+00:00	0.328	0.165	NaN	NaN
2024-04-25 17:00:00+00:00	0.311	0.168	0.592	0.08
2024-04-25 18:00:00+00:00	0.244	0.155	0.489	0.009
2024-04-25 19:00:00+00:00	0.155	0.111	0.606	0.281
2024-04-25 20:00:00+00:00	0.103	0.097	0.488	0.858
2024-04-26 06:00:00+00:00	0.271	0.16	0.754	0.085
2024-04-26 07:00:00+00:00	0.214	0.12	0.115	0.041
2024-04-26 08:00:00+00:00	0.175	0.101	0.426	0.132
2024-04-26 09:00:00+00:00	0.177	0.11	0.33	0.145
2024-04-26 10:00:00+00:00	0.392	0.16	NaN	NaN
2024-04-26 11:00:00+00:00	0.455	0.166	NaN	NaN
2024-04-26 12:00:00+00:00	0.315	0.145	NaN	NaN
2024-04-26 13:00:00+00:00	0.166	0.116	0.862	0.497
2024-04-26 14:00:00+00:00	0.208	0.103	0.681	0.941
2024-04-26 15:00:00+00:00	0.222	0.118	0.002	0.0
2024-04-26 16:00:00+00:00	0.303	0.155	0.148	0.279
2024-04-26 17:00:00+00:00	0.299	0.172	NaN	NaN
2024-04-26 18:00:00+00:00	0.215	0.143	0.904	0.221
2024-04-26 19:00:00+00:00	0.145	0.11	0.723	0.01
2024-04-26 20:00:00+00:00	0.102	0.097	0.423	0.89
2024-04-27 06:00:00+00:00	0.055	0.677	NaN	NaN
2024-04-27 07:00:00+00:00	0.061	0.721	NaN	NaN
2024-04-27 08:00:00+00:00	0.058	0.657	NaN	NaN
2024-04-27 09:00:00+00:00	0.058	0.717	NaN	NaN
2024-04-27 10:00:00+00:00	0.057	0.723	NaN	NaN
2024-04-27 11:00:00+00:00	0.061	0.669	NaN	NaN
2024-04-27 12:00:00+00:00	0.073	0.405	NaN	NaN
2024-04-27 13:00:00+00:00	0.067	0.455	NaN	NaN
2024-04-27 14:00:00+00:00	0.059	0.636	NaN	NaN
2024-04-27 15:00:00+00:00	0.059	0.678	NaN	NaN
2024-04-27 16:00:00+00:00	0.055	0.733	NaN	NaN
2024-04-27 17:00:00+00:00	0.056	0.643	NaN	NaN
2024-04-27 18:00:00+00:00	0.058	0.591	NaN	NaN
2024-04-27 19:00:00+00:00	0.058	0.607	NaN	NaN
2024-04-27 20:00:00+00:00	0.048	0.607	NaN	NaN
2024-04-28 06:00:00+00:00	0.057	0.693	NaN	NaN
2024-04-28 07:00:00+00:00	0.057	0.654	NaN	NaN
2024-04-28 08:00:00+00:00	0.055	0.765	NaN	NaN
2024-04-28 09:00:00+00:00	0.06	0.678	NaN	NaN
2024-04-28 10:00:00+00:00	0.061	0.634	NaN	NaN
2024-04-28 11:00:00+00:00	0.064	0.614	NaN	NaN
2024-04-28 12:00:00+00:00	0.059	0.644	NaN	NaN
2024-04-28 13:00:00+00:00	0.059	0.594	NaN	NaN
2024-04-28 14:00:00+00:00	0.055	0.735	NaN	NaN
2024-04-28 15:00:00+00:00	0.065	0.499	NaN	NaN
2024-04-28 16:00:00+00:00	0.054	0.666	NaN	NaN
2024-04-28 17:00:00+00:00	0.052	0.673	NaN	NaN
2024-04-28 18:00:00+00:00	0.05	0.561	NaN	NaN
2024-04-28 19:00:00+00:00	0.056	0.556	NaN	NaN
2024-04-28 20:00:00+00:00	0.051	0.589	NaN	NaN
2024-04-29 06:00:00+00:00	0.05	0.774	NaN	NaN
2024-04-29 07:00:00+00:00	0.056	0.711	NaN	NaN
2024-04-29 08:00:00+00:00	0.056	0.612	NaN	NaN
2024-04-29 09:00:00+00:00	0.057	0.628	NaN	NaN
2024-04-29 10:00:00+00:00	0.07	0.559	NaN	NaN
2024-04-29 11:00:00+00:00	0.069	0.582	NaN	NaN
2024-04-29 12:00:00+00:00	0.073	0.428	NaN	NaN
2024-04-29 13:00:00+00:00	0.062	0.473	NaN	NaN
2024-04-29 14:00:00+00:00	0.063	0.482	NaN	NaN
2024-04-29 15:00:00+00:00	0.068	0.405	NaN	NaN
2024-04-29 16:00:00+00:00	0.067	0.503	NaN	NaN
2024-04-29 17:00:00+00:00	0.054	0.591	NaN	NaN
2024-04-29 18:00:00+00:00	0.06	0.566	NaN	NaN
2024-04-29 19:00:00+00:00	0.064	0.331	0.665	0.412
2024-04-29 20:00:00+00:00	0.059	0.451	NaN	NaN
2024-04-30 06:00:00+00:00	0.053	0.638	NaN	NaN
2024-04-30 07:00:00+00:00	0.057	0.638	NaN	NaN
2024-04-30 08:00:00+00:00	0.052	0.672	NaN	NaN
2024-04-30 09:00:00+00:00	0.057	0.68	NaN	NaN
2024-04-30 10:00:00+00:00	0.059	0.627	NaN	NaN
2024-04-30 11:00:00+00:00	0.063	0.663	NaN	NaN
2024-04-30 12:00:00+00:00	0.058	0.694	NaN	NaN
2024-04-30 13:00:00+00:00	0.061	0.684	NaN	NaN
2024-04-30 14:00:00+00:00	0.06	0.653	NaN	NaN
2024-04-30 15:00:00+00:00	0.098	0.132	0.063	0.892
2024-04-30 16:00:00+00:00	0.059	0.53	NaN	NaN
2024-04-30 17:00:00+00:00	0.057	0.604	NaN	NaN
2024-04-30 18:00:00+00:00	0.051	0.652	NaN	NaN
2024-04-30 19:00:00+00:00	0.051	0.602	NaN	NaN
2024-04-30 20:00:00+00:00	0.05	0.558	NaN	NaN
2024-05-01 06:00:00+00:00	0.057	0.641	NaN	NaN
2024-05-01 07:00:00+00:00	0.058	0.663	NaN	NaN
2024-05-01 08:00:00+00:00	0.06	0.668	NaN	NaN
2024-05-01 09:00:00+00:00	0.054	0.619	NaN	NaN
2024-05-01 10:00:00+00:00	0.063	0.675	NaN	NaN
2024-05-01 11:00:00+00:00	0.061	0.638	NaN	NaN
2024-05-01 12:00:00+00:00	0.058	0.7	NaN	NaN
