# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 3%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 4.34 % 
# Error model Beam = 18.51 % 
# % of p-value<0.05 Diffuse = 5.76 % 
# % of p-value<0.05 Beam = 5.54 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-04-23 09:00:00+00:00	0.026	0.046	0.873	0.302
2024-04-23 10:00:00+00:00	0.026	0.07	0.773	0.23
2024-04-23 11:00:00+00:00	0.033	0.067	0.389	0.926
2024-04-23 12:00:00+00:00	0.022	0.104	0.376	0.853
2024-04-23 13:00:00+00:00	0.022	0.052	0.318	0.558
2024-04-23 14:00:00+00:00	0.02	0.086	0.134	0.682
2024-04-23 15:00:00+00:00	0.021	0.081	0.515	0.439
2024-04-23 16:00:00+00:00	0.076	0.047	0.678	0.66
2024-04-23 17:00:00+00:00	0.08	0.049	0.167	0.439
2024-04-23 18:00:00+00:00	0.06	0.04	0.942	0.415
2024-04-23 19:00:00+00:00	0.047	0.035	0.905	0.941
2024-04-23 20:00:00+00:00	0.028	0.028	0.041	0.59
2024-04-24 06:00:00+00:00	0.022	0.074	0.222	0.51
2024-04-24 07:00:00+00:00	0.019	0.195	0.147	0.356
2024-04-24 08:00:00+00:00	0.019	0.205	0.048	0.027
2024-04-24 09:00:00+00:00	0.019	0.128	0.638	0.068
2024-04-24 10:00:00+00:00	0.022	0.099	0.209	0.138
2024-04-24 11:00:00+00:00	0.024	0.121	0.09	0.196
2024-04-24 12:00:00+00:00	0.024	0.11	0.778	0.981
2024-04-24 13:00:00+00:00	0.019	0.157	0.752	0.253
2024-04-24 14:00:00+00:00	0.029	0.034	0.469	0.103
2024-04-24 15:00:00+00:00	0.074	0.041	0.653	0.24
2024-04-24 16:00:00+00:00	0.092	0.046	0.163	0.02
2024-04-24 17:00:00+00:00	0.098	0.052	0.147	0.007
2024-04-24 18:00:00+00:00	0.069	0.041	0.062	0.842
2024-04-24 19:00:00+00:00	0.054	0.035	0.784	0.439
2024-04-24 20:00:00+00:00	0.03	0.027	0.452	0.849
2024-04-25 06:00:00+00:00	0.078	0.045	0.488	0.605
2024-04-25 07:00:00+00:00	0.064	0.037	0.361	0.168
2024-04-25 08:00:00+00:00	0.054	0.031	0.323	0.409
2024-04-25 09:00:00+00:00	0.062	0.036	0.293	0.995
2024-04-25 10:00:00+00:00	0.122	0.048	0.259	0.293
2024-04-25 11:00:00+00:00	0.175	0.057	0.403	0.296
2024-04-25 12:00:00+00:00	0.11	0.047	0.377	0.176
2024-04-25 13:00:00+00:00	0.059	0.033	0.849	0.278
2024-04-25 14:00:00+00:00	0.059	0.03	0.581	0.805
2024-04-25 15:00:00+00:00	0.067	0.037	0.407	0.848
2024-04-25 16:00:00+00:00	0.093	0.048	0.804	0.423
2024-04-25 17:00:00+00:00	0.091	0.049	0.95	0.662
2024-04-25 18:00:00+00:00	0.067	0.043	0.384	0.248
2024-04-25 19:00:00+00:00	0.048	0.034	0.141	0.631
2024-04-25 20:00:00+00:00	0.029	0.027	0.73	0.531
2024-04-26 06:00:00+00:00	0.08	0.044	0.399	0.034
2024-04-26 07:00:00+00:00	0.064	0.038	0.138	0.512
2024-04-26 08:00:00+00:00	0.052	0.03	0.775	0.391
2024-04-26 09:00:00+00:00	0.049	0.033	0.348	0.581
2024-04-26 10:00:00+00:00	0.115	0.048	0.016	0.011
2024-04-26 11:00:00+00:00	0.164	0.054	0.305	0.202
2024-04-26 12:00:00+00:00	0.101	0.048	0.656	0.386
2024-04-26 13:00:00+00:00	0.048	0.034	0.273	0.205
2024-04-26 14:00:00+00:00	0.062	0.032	0.717	0.835
2024-04-26 15:00:00+00:00	0.073	0.039	0.343	0.13
2024-04-26 16:00:00+00:00	0.102	0.05	0.45	0.609
2024-04-26 17:00:00+00:00	0.087	0.05	0.532	0.624
2024-04-26 18:00:00+00:00	0.061	0.042	0.041	0.669
2024-04-26 19:00:00+00:00	0.048	0.033	0.531	0.977
2024-04-26 20:00:00+00:00	0.031	0.029	0.456	0.022
2024-04-27 06:00:00+00:00	0.017	0.516	NaN	NaN
2024-04-27 07:00:00+00:00	0.018	0.582	NaN	NaN
2024-04-27 08:00:00+00:00	0.018	0.453	NaN	NaN
2024-04-27 09:00:00+00:00	0.017	0.56	NaN	NaN
2024-04-27 10:00:00+00:00	0.017	0.598	NaN	NaN
2024-04-27 11:00:00+00:00	0.019	0.465	NaN	NaN
2024-04-27 12:00:00+00:00	0.022	0.129	0.303	0.453
2024-04-27 13:00:00+00:00	0.02	0.146	0.256	0.099
2024-04-27 14:00:00+00:00	0.02	0.458	NaN	NaN
2024-04-27 15:00:00+00:00	0.016	0.502	NaN	NaN
2024-04-27 16:00:00+00:00	0.015	0.484	NaN	NaN
2024-04-27 17:00:00+00:00	0.016	0.518	NaN	NaN
2024-04-27 18:00:00+00:00	0.017	0.341	NaN	NaN
2024-04-27 19:00:00+00:00	0.018	0.338	NaN	NaN
2024-04-27 20:00:00+00:00	0.013	0.327	NaN	NaN
2024-04-28 06:00:00+00:00	0.017	0.523	NaN	NaN
2024-04-28 07:00:00+00:00	0.019	0.479	NaN	NaN
2024-04-28 08:00:00+00:00	0.017	0.588	NaN	NaN
2024-04-28 09:00:00+00:00	0.019	0.408	NaN	NaN
2024-04-28 10:00:00+00:00	0.021	0.445	NaN	NaN
2024-04-28 11:00:00+00:00	0.022	0.407	NaN	NaN
2024-04-28 12:00:00+00:00	0.02	0.44	NaN	NaN
2024-04-28 13:00:00+00:00	0.02	0.297	0.899	0.096
2024-04-28 14:00:00+00:00	0.016	0.657	NaN	NaN
2024-04-28 15:00:00+00:00	0.019	0.174	0.627	0.472
2024-04-28 16:00:00+00:00	0.016	0.547	NaN	NaN
2024-04-28 17:00:00+00:00	0.016	0.338	NaN	NaN
2024-04-28 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 19:00:00+00:00	0.011	0.371	NaN	NaN
2024-04-28 20:00:00+00:00	0.014	0.194	NaN	NaN
2024-04-29 06:00:00+00:00	0.014	0.568	NaN	NaN
2024-04-29 07:00:00+00:00	0.016	0.586	NaN	NaN
2024-04-29 08:00:00+00:00	0.019	0.503	NaN	NaN
2024-04-29 09:00:00+00:00	0.019	0.372	NaN	NaN
2024-04-29 10:00:00+00:00	0.023	0.21	0.253	0.965
2024-04-29 11:00:00+00:00	0.023	0.208	0.041	0.842
2024-04-29 12:00:00+00:00	0.022	0.128	0.425	0.791
2024-04-29 13:00:00+00:00	0.019	0.159	0.318	0.553
2024-04-29 14:00:00+00:00	0.019	0.161	0.816	0.709
2024-04-29 15:00:00+00:00	0.019	0.121	0.286	0.176
2024-04-29 16:00:00+00:00	0.02	0.166	0.518	0.258
2024-04-29 17:00:00+00:00	0.019	0.345	0.752	0.005
2024-04-29 18:00:00+00:00	0.019	0.237	0.578	0.551
2024-04-29 19:00:00+00:00	0.019	0.098	0.308	0.609
2024-04-29 20:00:00+00:00	0.021	0.157	0.238	0.102
2024-04-30 06:00:00+00:00	0.019	0.468	NaN	NaN
2024-04-30 07:00:00+00:00	0.019	0.484	NaN	NaN
2024-04-30 08:00:00+00:00	0.017	0.561	NaN	NaN
2024-04-30 09:00:00+00:00	0.017	0.592	NaN	NaN
2024-04-30 10:00:00+00:00	0.022	0.313	NaN	NaN
2024-04-30 11:00:00+00:00	0.018	0.536	NaN	NaN
2024-04-30 12:00:00+00:00	0.018	0.58	NaN	NaN
2024-04-30 13:00:00+00:00	0.019	0.418	NaN	NaN
2024-04-30 14:00:00+00:00	0.019	0.394	NaN	NaN
2024-04-30 15:00:00+00:00	0.028	0.04	0.346	0.562
2024-04-30 16:00:00+00:00	0.02	0.236	0.708	0.038
2024-04-30 17:00:00+00:00	0.02	0.341	NaN	NaN
2024-04-30 18:00:00+00:00	0.015	0.453	NaN	NaN
2024-04-30 19:00:00+00:00	0.015	0.402	NaN	NaN
2024-04-30 20:00:00+00:00	0.018	0.39	NaN	NaN
2024-05-01 06:00:00+00:00	0.018	0.489	NaN	NaN
2024-05-01 07:00:00+00:00	0.016	0.536	NaN	NaN
2024-05-01 08:00:00+00:00	0.018	0.446	NaN	NaN
2024-05-01 09:00:00+00:00	0.018	0.527	NaN	NaN
2024-05-01 10:00:00+00:00	0.018	0.494	NaN	NaN
2024-05-01 11:00:00+00:00	0.021	0.378	NaN	NaN
2024-05-01 12:00:00+00:00	0.02	0.455	NaN	NaN
2024-05-01 13:00:00+00:00	0.02	0.287	0.802	0.821
2024-05-01 14:00:00+00:00	0.019	0.295	NaN	NaN
2024-05-01 15:00:00+00:00	0.018	0.487	NaN	NaN
2024-05-01 16:00:00+00:00	0.016	0.533	NaN	NaN
2024-05-01 17:00:00+00:00	0.016	0.52	NaN	NaN
2024-05-01 18:00:00+00:00	0.018	0.238	0.739	0.807
2024-05-01 19:00:00+00:00	0.017	0.401	NaN	NaN
2024-05-01 20:00:00+00:00	0.015	0.333	NaN	NaN
2024-05-02 06:00:00+00:00	0.083	0.044	0.372	0.338
2024-05-02 07:00:00+00:00	0.055	0.034	0.017	0.699
2024-05-02 08:00:00+00:00	0.051	0.028	0.798	0.427
2024-05-02 09:00:00+00:00	0.056	0.034	0.414	0.694
2024-05-02 10:00:00+00:00	0.128	0.047	0.519	0.757
2024-05-02 11:00:00+00:00	0.171	0.056	0.094	0.068
2024-05-02 12:00:00+00:00	0.111	0.047	0.116	0.629
2024-05-02 13:00:00+00:00	0.054	0.032	0.989	0.969
2024-05-02 14:00:00+00:00	0.059	0.031	0.096	0.093
2024-05-02 15:00:00+00:00	0.067	0.038	0.492	0.836
2024-05-02 16:00:00+00:00	0.109	0.049	0.028	0.018
2024-05-02 17:00:00+00:00	0.104	0.05	0.319	0.326
2024-05-02 18:00:00+00:00	0.068	0.039	0.79	0.715
2024-05-02 19:00:00+00:00	0.055	0.031	0.824	0.024
2024-05-02 20:00:00+00:00	0.033	0.031	0.035	0.004
2024-05-03 06:00:00+00:00	0.08	0.047	0.459	0.21
2024-05-03 07:00:00+00:00	0.054	0.034	0.841	0.041
2024-05-03 08:00:00+00:00	0.052	0.032	0.835	0.339
2024-05-03 09:00:00+00:00	0.053	0.034	0.273	0.719
2024-05-03 10:00:00+00:00	0.125	0.048	0.228	0.061
2024-05-03 11:00:00+00:00	0.17	0.056	0.089	0.343
2024-05-03 12:00:00+00:00	0.101	0.044	0.453	0.017
2024-05-03 13:00:00+00:00	0.054	0.033	0.549	0.298
2024-05-03 14:00:00+00:00	0.054	0.03	0.135	0.114
2024-05-03 15:00:00+00:00	0.057	0.036	0.455	0.62
2024-05-03 16:00:00+00:00	0.103	0.051	0.288	0.155
2024-05-03 17:00:00+00:00	0.097	0.051	0.678	0.896
2024-05-03 18:00:00+00:00	0.066	0.041	0.785	0.252
2024-05-03 19:00:00+00:00	0.052	0.035	0.737	0.002
2024-05-03 20:00:00+00:00	0.038	0.031	0.051	0.948
2024-05-04 06:00:00+00:00	0.067	0.046	0.803	0.134
2024-05-04 07:00:00+00:00	0.055	0.035	0.279	0.391
2024-05-04 08:00:00+00:00	0.025	0.036	0.83	0.64
2024-05-04 09:00:00+00:00	0.046	0.032	0.796	0.54
2024-05-04 10:00:00+00:00	0.107	0.046	0.916	0.391
2024-05-04 11:00:00+00:00	0.143	0.054	0.09	0.099
2024-05-04 12:00:00+00:00	0.09	0.043	0.052	0.223
2024-05-04 13:00:00+00:00	0.049	0.031	0.737	0.547
2024-05-04 14:00:00+00:00	0.051	0.03	0.667	0.97
2024-05-04 15:00:00+00:00	0.023	0.055	0.187	0.317
2024-05-04 16:00:00+00:00	0.055	0.046	0.722	0.263
2024-05-04 17:00:00+00:00	0.088	0.05	0.571	0.727
2024-05-04 18:00:00+00:00	0.062	0.039	0.991	0.643
2024-05-04 19:00:00+00:00	0.049	0.033	0.247	0.027
2024-05-04 20:00:00+00:00	0.037	0.029	0.402	0.681
2024-05-05 06:00:00+00:00	0.016	0.579	NaN	NaN
2024-05-05 07:00:00+00:00	0.015	0.589	NaN	NaN
2024-05-05 08:00:00+00:00	0.017	0.55	NaN	NaN
2024-05-05 09:00:00+00:00	0.019	0.335	NaN	NaN
2024-05-05 10:00:00+00:00	0.022	0.119	0.143	0.887
2024-05-05 11:00:00+00:00	0.023	0.117	0.622	0.441
2024-05-05 12:00:00+00:00	0.02	0.215	0.956	0.982
2024-05-05 13:00:00+00:00	0.019	0.096	0.409	0.6
2024-05-05 14:00:00+00:00	0.019	0.104	0.57	0.082
2024-05-05 15:00:00+00:00	0.018	0.238	0.643	0.136
2024-05-05 16:00:00+00:00	0.019	0.342	NaN	NaN
2024-05-05 17:00:00+00:00	0.018	0.508	NaN	NaN
2024-05-05 18:00:00+00:00	0.015	0.499	NaN	NaN
2024-05-05 19:00:00+00:00	0.015	0.426	NaN	NaN
2024-05-05 20:00:00+00:00	0.016	0.402	NaN	NaN
2024-05-06 06:00:00+00:00	0.019	0.34	0.5	0.298
2024-05-06 07:00:00+00:00	0.019	0.102	0.806	0.754
2024-05-06 08:00:00+00:00	0.02	0.072	0.556	0.639
2024-05-06 09:00:00+00:00	0.023	0.052	0.189	0.841
2024-05-06 10:00:00+00:00	0.03	0.057	0.634	0.236
2024-05-06 11:00:00+00:00	0.056	0.053	0.917	0.586
2024-05-06 12:00:00+00:00	0.063	0.044	0.254	0.103
2024-05-06 13:00:00+00:00	0.03	0.033	0.198	0.511
2024-05-06 14:00:00+00:00	0.023	0.045	0.97	0.202
2024-05-06 15:00:00+00:00	0.02	0.148	0.691	0.274
2024-05-06 16:00:00+00:00	0.023	0.097	0.551	0.415
2024-05-06 17:00:00+00:00	0.023	0.076	0.111	0.596
2024-05-06 18:00:00+00:00	0.031	0.043	0.608	0.577
2024-05-06 19:00:00+00:00	0.025	0.039	0.543	0.7
2024-05-06 20:00:00+00:00	0.022	0.034	0.798	0.233
2024-05-07 06:00:00+00:00	0.016	0.579	NaN	NaN
2024-05-07 07:00:00+00:00	0.019	0.317	NaN	NaN
2024-05-07 08:00:00+00:00	0.02	0.129	0.939	0.331
2024-05-07 09:00:00+00:00	0.019	0.523	NaN	NaN
2024-05-07 10:00:00+00:00	0.021	0.242	0.315	0.845
2024-05-07 11:00:00+00:00	0.023	0.298	NaN	NaN
2024-05-07 12:00:00+00:00	0.017	0.645	NaN	NaN
2024-05-07 13:00:00+00:00	0.016	0.578	NaN	NaN
2024-05-07 14:00:00+00:00	0.018	0.475	NaN	NaN
2024-05-07 15:00:00+00:00	0.016	0.649	NaN	NaN
2024-05-07 16:00:00+00:00	0.019	0.362	NaN	NaN
2024-05-07 17:00:00+00:00	0.017	0.554	NaN	NaN
2024-05-07 18:00:00+00:00	0.016	0.51	NaN	NaN
2024-05-07 19:00:00+00:00	0.019	0.386	NaN	NaN
2024-05-07 20:00:00+00:00	0.018	0.104	NaN	NaN
2024-05-08 06:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 07:00:00+00:00	0.02	0.221	0.169	0.764
2024-05-08 08:00:00+00:00	0.019	0.279	0.619	0.204
2024-05-08 09:00:00+00:00	0.021	0.212	0.105	0.288
2024-05-08 10:00:00+00:00	0.02	0.456	NaN	NaN
2024-05-08 11:00:00+00:00	0.0	0.0	NaN	NaN
2024-05-08 12:00:00+00:00	0.015	0.625	NaN	NaN
2024-05-08 13:00:00+00:00	0.019	0.29	0.321	0.054
2024-05-08 14:00:00+00:00	0.021	0.058	0.451	0.901
2024-05-08 15:00:00+00:00	0.022	0.056	0.541	0.991
2024-05-08 16:00:00+00:00	0.066	0.048	0.381	0.704
2024-05-08 17:00:00+00:00	0.068	0.048	0.69	0.123
2024-05-08 18:00:00+00:00	0.05	0.04	0.201	0.543
2024-05-08 19:00:00+00:00	0.043	0.036	0.501	0.786
2024-05-08 20:00:00+00:00	0.035	0.03	0.676	0.344
2024-05-09 06:00:00+00:00	0.035	0.051	0.001	0.055
2024-05-09 07:00:00+00:00	0.015	0.619	NaN	NaN
2024-05-09 08:00:00+00:00	0.021	0.064	0.318	0.08
2024-05-09 09:00:00+00:00	0.021	0.077	0.873	0.705
2024-05-09 10:00:00+00:00	0.046	0.048	0.581	0.855
2024-05-09 11:00:00+00:00	0.029	0.071	0.36	0.729
2024-05-09 12:00:00+00:00	0.022	0.111	0.638	0.252
2024-05-09 13:00:00+00:00	0.021	0.098	0.339	0.542
2024-05-09 14:00:00+00:00	0.02	0.073	0.416	0.856
2024-05-09 15:00:00+00:00	0.017	0.554	NaN	NaN
2024-05-09 16:00:00+00:00	0.024	0.092	0.076	0.037
2024-05-09 17:00:00+00:00	0.022	0.096	0.784	0.203
2024-05-09 18:00:00+00:00	0.019	0.114	0.872	0.746
2024-05-09 19:00:00+00:00	0.02	0.068	0.146	0.954
2024-05-09 20:00:00+00:00	0.019	0.101	0.255	0.601
2024-05-10 06:00:00+00:00	0.019	0.418	NaN	NaN
2024-05-10 07:00:00+00:00	0.018	0.276	0.401	0.281
2024-05-10 08:00:00+00:00	0.022	0.041	0.95	0.582
2024-05-10 09:00:00+00:00	0.021	0.054	0.796	0.943
2024-05-10 10:00:00+00:00	0.026	0.06	0.32	0.026
2024-05-10 11:00:00+00:00	0.038	0.05	0.88	0.2
2024-05-10 12:00:00+00:00	0.023	0.099	0.435	0.535
2024-05-10 13:00:00+00:00	0.019	0.104	0.863	0.652
2024-05-10 14:00:00+00:00	0.02	0.07	0.914	0.291
2024-05-10 15:00:00+00:00	0.02	0.106	0.71	0.228
2024-05-10 16:00:00+00:00	0.022	0.117	0.162	0.272
2024-05-10 17:00:00+00:00	0.022	0.076	0.72	0.92
2024-05-10 18:00:00+00:00	0.021	0.06	0.963	0.206
2024-05-10 19:00:00+00:00	0.02	0.098	0.599	0.934
2024-05-10 20:00:00+00:00	0.02	0.099	0.001	0.612
2024-05-11 06:00:00+00:00	0.052	0.05	0.035	0.218
2024-05-11 07:00:00+00:00	0.022	0.07	0.298	0.618
2024-05-11 08:00:00+00:00	0.02	0.047	0.582	0.961
2024-05-11 09:00:00+00:00	0.042	0.032	0.895	0.656
2024-05-11 10:00:00+00:00	0.081	0.045	0.001	0.015
2024-05-11 11:00:00+00:00	0.026	0.089	0.423	0.704
2024-05-11 12:00:00+00:00	0.023	0.171	0.176	0.008
2024-05-11 13:00:00+00:00	0.019	0.555	NaN	NaN
2024-05-11 14:00:00+00:00	0.006	0.134	NaN	NaN
2024-05-11 15:00:00+00:00	0.018	0.529	NaN	NaN
2024-05-11 16:00:00+00:00	0.015	0.58	NaN	NaN
2024-05-11 17:00:00+00:00	0.025	0.068	0.208	0.044
2024-05-11 18:00:00+00:00	0.02	0.09	0.025	0.168
2024-05-11 19:00:00+00:00	0.023	0.04	0.553	0.103
2024-05-11 20:00:00+00:00	0.019	0.115	0.851	0.192
2024-05-12 06:00:00+00:00	0.02	0.296	NaN	NaN
2024-05-12 07:00:00+00:00	0.019	0.104	0.194	0.914
2024-05-12 08:00:00+00:00	0.02	0.047	0.959	0.314
2024-05-12 09:00:00+00:00	0.019	0.064	0.189	0.354
2024-05-12 10:00:00+00:00	0.023	0.104	0.425	0.194
2024-05-12 11:00:00+00:00	0.096	0.053	0.453	0.818
2024-05-12 12:00:00+00:00	0.027	0.065	0.34	0.424
2024-05-12 13:00:00+00:00	0.02	0.078	0.012	0.808
2024-05-12 14:00:00+00:00	0.02	0.104	0.274	0.541
2024-05-12 15:00:00+00:00	0.019	0.241	0.655	0.084
2024-05-12 16:00:00+00:00	0.02	0.236	0.948	0.4
2024-05-12 17:00:00+00:00	0.018	0.207	0.523	0.38
2024-05-12 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-12 19:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-12 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-13 06:00:00+00:00	0.019	0.271	0.207	0.511
2024-05-13 07:00:00+00:00	0.017	0.545	NaN	NaN
2024-05-13 08:00:00+00:00	0.02	0.424	NaN	NaN
2024-05-13 09:00:00+00:00	0.019	0.102	0.661	0.03
2024-05-13 10:00:00+00:00	0.022	0.091	0.682	0.576
2024-05-13 11:00:00+00:00	0.026	0.083	0.066	0.406
2024-05-13 12:00:00+00:00	0.035	0.046	0.507	0.049
2024-05-13 13:00:00+00:00	0.032	0.032	0.824	0.838
2024-05-13 14:00:00+00:00	0.026	0.032	0.967	0.478
2024-05-13 15:00:00+00:00	0.028	0.041	0.252	0.292
2024-05-13 16:00:00+00:00	0.119	0.049	0.379	0.382
2024-05-13 17:00:00+00:00	0.116	0.05	0.568	0.604
2024-05-13 18:00:00+00:00	0.064	0.039	0.429	0.056
2024-05-13 19:00:00+00:00	0.059	0.033	0.004	0.905
2024-05-13 20:00:00+00:00	0.042	0.028	0.773	0.6
2024-05-14 06:00:00+00:00	0.092	0.051	0.081	0.439
2024-05-14 07:00:00+00:00	0.028	0.037	0.375	0.971
2024-05-14 08:00:00+00:00	0.021	0.041	0.157	0.543
2024-05-14 09:00:00+00:00	0.024	0.04	0.605	0.811
2024-05-14 10:00:00+00:00	0.024	0.072	0.619	0.584
2024-05-14 11:00:00+00:00	0.026	0.083	0.7	0.038
2024-05-14 12:00:00+00:00	0.023	0.078	0.357	0.391
2024-05-14 13:00:00+00:00	0.02	0.103	0.073	0.846
2024-05-14 14:00:00+00:00	0.019	0.078	0.153	0.031
2024-05-14 15:00:00+00:00	0.02	0.115	0.178	0.759
2024-05-14 16:00:00+00:00	0.03	0.056	0.62	0.919
2024-05-14 17:00:00+00:00	0.021	0.133	0.745	0.352
2024-05-14 18:00:00+00:00	0.021	0.091	0.501	0.771
2024-05-14 19:00:00+00:00	0.021	0.079	0.42	0.704
2024-05-14 20:00:00+00:00	0.02	0.078	0.457	0.108
2024-05-15 06:00:00+00:00	0.101	0.047	0.379	0.168
2024-05-15 07:00:00+00:00	0.05	0.033	0.763	0.203
2024-05-15 08:00:00+00:00	0.039	0.026	0.2	0.847
2024-05-15 09:00:00+00:00	0.035	0.034	0.756	0.271
2024-05-15 10:00:00+00:00	0.061	0.046	0.348	0.927
2024-05-15 11:00:00+00:00	0.037	0.055	0.878	0.32
2024-05-15 12:00:00+00:00	0.022	0.123	0.028	0.612
2024-05-15 13:00:00+00:00	0.02	0.185	0.439	0.27
2024-05-15 14:00:00+00:00	0.019	0.219	0.593	0.663
2024-05-15 15:00:00+00:00	0.019	0.388	NaN	NaN
2024-05-15 16:00:00+00:00	0.016	0.525	NaN	NaN
2024-05-15 17:00:00+00:00	0.019	0.324	NaN	NaN
2024-05-15 18:00:00+00:00	0.017	0.362	NaN	NaN
