# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 3%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'N_90', 'N_135', 'E_45', 'E_90', 'E_135', 'S_45', 'S_90', 'S_135', 'W_45', 'W_90', 'W_135']
# GENERAL RESULTS:
# Error model Diffuse = 2.6 % 
# Error model Beam = 12.51 % 
# % of p-value<0.05 Diffuse = 3.84 % 
# % of p-value<0.05 Beam = 4.35 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-05-01 12:00:00+00:00	0.013	0.273	0.04	0.43
2024-05-01 13:00:00+00:00	0.013	0.168	0.076	0.03
2024-05-01 14:00:00+00:00	0.015	0.157	0.16	0.027
2024-05-01 15:00:00+00:00	0.013	0.24	0.326	0.644
2024-05-01 16:00:00+00:00	0.013	0.3	NaN	NaN
2024-05-01 17:00:00+00:00	0.012	0.25	0.13	0.381
2024-05-01 18:00:00+00:00	0.013	0.091	0.9	0.875
2024-05-01 19:00:00+00:00	0.013	0.098	0.539	0.016
2024-05-01 20:00:00+00:00	0.014	0.134	0.119	0.265
2024-05-02 06:00:00+00:00	0.04	0.032	0.7	0.797
2024-05-02 07:00:00+00:00	0.033	0.026	0.491	0.019
2024-05-02 08:00:00+00:00	0.03	0.022	0.183	0.353
2024-05-02 09:00:00+00:00	0.032	0.026	0.741	0.398
2024-05-02 10:00:00+00:00	0.048	0.032	0.907	0.974
2024-05-02 11:00:00+00:00	0.042	0.032	0.667	0.617
2024-05-02 12:00:00+00:00	0.049	0.033	0.66	0.541
2024-05-02 13:00:00+00:00	0.031	0.023	0.789	0.997
2024-05-02 14:00:00+00:00	0.032	0.022	0.001	0.002
2024-05-02 15:00:00+00:00	0.04	0.027	0.67	0.552
2024-05-02 16:00:00+00:00	0.043	0.03	0.59	0.787
2024-05-02 17:00:00+00:00	0.041	0.03	0.304	0.966
2024-05-02 18:00:00+00:00	0.047	0.028	0.743	0.385
2024-05-02 19:00:00+00:00	0.047	0.024	0.929	0.229
2024-05-02 20:00:00+00:00	0.035	0.02	0.457	0.922
2024-05-03 06:00:00+00:00	0.037	0.031	0.145	0.398
2024-05-03 07:00:00+00:00	0.03	0.025	0.398	0.167
2024-05-03 08:00:00+00:00	0.026	0.021	0.577	0.147
2024-05-03 09:00:00+00:00	0.029	0.025	0.149	0.032
2024-05-03 10:00:00+00:00	0.045	0.032	0.451	0.334
2024-05-03 11:00:00+00:00	0.041	0.033	0.761	0.39
2024-05-03 12:00:00+00:00	0.042	0.031	0.974	0.973
2024-05-03 13:00:00+00:00	0.031	0.024	0.233	0.548
2024-05-03 14:00:00+00:00	0.031	0.022	0.714	0.095
2024-05-03 15:00:00+00:00	0.037	0.027	0.425	0.019
2024-05-03 16:00:00+00:00	0.043	0.03	0.254	0.315
2024-05-03 17:00:00+00:00	0.038	0.03	0.322	0.631
2024-05-03 18:00:00+00:00	0.043	0.027	0.728	0.191
2024-05-03 19:00:00+00:00	0.043	0.023	0.275	0.042
2024-05-03 20:00:00+00:00	0.039	0.021	0.216	0.377
2024-05-04 06:00:00+00:00	0.032	0.03	0.337	0.437
2024-05-04 07:00:00+00:00	0.031	0.026	0.636	0.233
2024-05-04 08:00:00+00:00	0.017	0.025	0.14	0.559
2024-05-04 09:00:00+00:00	0.028	0.026	0.923	0.602
2024-05-04 10:00:00+00:00	0.044	0.034	0.55	0.333
2024-05-04 11:00:00+00:00	0.038	0.033	0.403	0.102
2024-05-04 12:00:00+00:00	0.04	0.03	0.542	0.098
2024-05-04 13:00:00+00:00	0.028	0.024	0.062	0.43
2024-05-04 14:00:00+00:00	0.033	0.023	0.688	0.879
2024-05-04 15:00:00+00:00	0.017	0.035	0.436	0.872
2024-05-04 16:00:00+00:00	0.031	0.031	0.34	0.008
2024-05-04 17:00:00+00:00	0.038	0.029	0.32	0.252
2024-05-04 18:00:00+00:00	0.043	0.028	0.23	0.228
2024-05-04 19:00:00+00:00	0.044	0.024	0.484	0.897
2024-05-04 20:00:00+00:00	0.038	0.021	0.106	0.52
2024-05-05 06:00:00+00:00	0.011	0.454	NaN	NaN
2024-05-05 07:00:00+00:00	0.01	0.494	NaN	NaN
2024-05-05 08:00:00+00:00	0.013	0.487	NaN	NaN
2024-05-05 09:00:00+00:00	0.013	0.27	0.715	0.854
2024-05-05 10:00:00+00:00	0.014	0.093	0.452	0.941
2024-05-05 11:00:00+00:00	0.012	0.084	0.466	0.086
2024-05-05 12:00:00+00:00	0.014	0.143	0.784	0.949
2024-05-05 13:00:00+00:00	0.013	0.06	0.335	0.825
2024-05-05 14:00:00+00:00	0.014	0.066	0.866	0.139
2024-05-05 15:00:00+00:00	0.013	0.123	0.992	0.809
2024-05-05 16:00:00+00:00	0.012	0.147	0.863	0.932
2024-05-05 17:00:00+00:00	0.012	0.165	0.842	0.361
2024-05-05 18:00:00+00:00	0.013	0.166	0.875	0.714
2024-05-05 19:00:00+00:00	0.014	0.13	0.286	0.92
2024-05-05 20:00:00+00:00	0.014	0.09	0.855	0.472
2024-05-06 06:00:00+00:00	0.013	0.284	0.895	0.869
2024-05-06 07:00:00+00:00	0.013	0.073	0.117	0.204
2024-05-06 08:00:00+00:00	0.014	0.053	0.274	0.682
2024-05-06 09:00:00+00:00	0.016	0.036	0.868	0.412
2024-05-06 10:00:00+00:00	0.018	0.039	0.622	0.789
2024-05-06 11:00:00+00:00	0.024	0.035	0.735	0.725
2024-05-06 12:00:00+00:00	0.032	0.031	0.04	0.066
2024-05-06 13:00:00+00:00	0.02	0.025	0.611	0.307
2024-05-06 14:00:00+00:00	0.015	0.029	0.717	0.246
2024-05-06 15:00:00+00:00	0.014	0.089	0.111	0.464
2024-05-06 16:00:00+00:00	0.014	0.055	0.229	0.637
2024-05-06 17:00:00+00:00	0.014	0.041	0.737	0.162
2024-05-06 18:00:00+00:00	0.022	0.028	0.95	0.543
2024-05-06 19:00:00+00:00	0.019	0.023	0.845	0.328
2024-05-06 20:00:00+00:00	0.02	0.021	0.469	0.643
2024-05-07 06:00:00+00:00	0.009	0.455	NaN	NaN
2024-05-07 07:00:00+00:00	0.013	0.281	0.572	0.079
2024-05-07 08:00:00+00:00	0.014	0.082	0.079	0.895
2024-05-07 09:00:00+00:00	0.012	0.447	NaN	NaN
2024-05-07 10:00:00+00:00	0.014	0.182	0.461	0.633
2024-05-07 11:00:00+00:00	0.013	0.211	0.881	0.916
2024-05-07 12:00:00+00:00	0.011	0.538	NaN	NaN
2024-05-07 13:00:00+00:00	0.013	0.384	NaN	NaN
2024-05-07 14:00:00+00:00	0.014	0.234	0.622	0.258
2024-05-07 15:00:00+00:00	0.011	0.497	NaN	NaN
2024-05-07 16:00:00+00:00	0.013	0.138	0.964	0.369
2024-05-07 17:00:00+00:00	0.013	0.216	0.9	0.481
2024-05-07 18:00:00+00:00	0.014	0.17	0.266	0.529
2024-05-07 19:00:00+00:00	0.014	0.09	0.808	0.457
2024-05-07 20:00:00+00:00	0.015	0.139	0.528	0.213
2024-05-08 06:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 07:00:00+00:00	0.014	0.191	0.128	0.2
2024-05-08 08:00:00+00:00	0.014	0.204	0.217	0.077
2024-05-08 09:00:00+00:00	0.014	0.174	0.792	0.257
2024-05-08 10:00:00+00:00	0.014	0.37	NaN	NaN
2024-05-08 11:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 12:00:00+00:00	0.011	0.433	NaN	NaN
2024-05-08 13:00:00+00:00	0.014	0.224	0.078	0.004
2024-05-08 14:00:00+00:00	0.015	0.038	0.813	0.628
2024-05-08 15:00:00+00:00	0.016	0.034	0.323	0.267
2024-05-08 16:00:00+00:00	0.035	0.032	0.345	0.817
2024-05-08 17:00:00+00:00	0.035	0.03	0.333	0.904
2024-05-08 18:00:00+00:00	0.037	0.027	0.385	0.835
2024-05-08 19:00:00+00:00	0.039	0.022	0.866	0.38
2024-05-08 20:00:00+00:00	0.041	0.019	0.081	0.321
2024-05-09 06:00:00+00:00	0.02	0.03	0.353	0.042
2024-05-09 07:00:00+00:00	0.0	0.0	NaN	NaN
2024-05-09 08:00:00+00:00	0.014	0.045	0.26	0.664
2024-05-09 09:00:00+00:00	0.014	0.052	0.951	0.845
2024-05-09 10:00:00+00:00	0.024	0.031	0.834	0.144
2024-05-09 11:00:00+00:00	0.016	0.049	0.258	0.109
2024-05-09 12:00:00+00:00	0.014	0.074	0.379	0.539
2024-05-09 13:00:00+00:00	0.015	0.065	0.795	0.478
2024-05-09 14:00:00+00:00	0.015	0.049	0.534	0.173
2024-05-09 15:00:00+00:00	0.013	0.301	0.948	0.552
2024-05-09 16:00:00+00:00	0.015	0.051	0.987	0.366
2024-05-09 17:00:00+00:00	0.013	0.05	0.765	0.326
2024-05-09 18:00:00+00:00	0.015	0.055	0.669	0.45
2024-05-09 19:00:00+00:00	0.015	0.035	0.443	0.691
2024-05-09 20:00:00+00:00	0.015	0.039	0.194	0.28
2024-05-10 06:00:00+00:00	0.011	0.514	NaN	NaN
2024-05-10 07:00:00+00:00	0.014	0.299	0.514	0.452
2024-05-10 08:00:00+00:00	0.015	0.028	0.94	0.299
2024-05-10 09:00:00+00:00	0.016	0.038	0.176	0.255
2024-05-10 10:00:00+00:00	0.018	0.042	0.47	0.807
2024-05-10 11:00:00+00:00	0.019	0.034	0.952	0.625
2024-05-10 12:00:00+00:00	0.015	0.069	0.348	0.422
2024-05-10 13:00:00+00:00	0.013	0.075	0.734	0.854
2024-05-10 14:00:00+00:00	0.016	0.047	0.391	0.114
2024-05-10 15:00:00+00:00	0.015	0.06	0.621	0.106
2024-05-10 16:00:00+00:00	0.015	0.06	0.994	0.982
2024-05-10 17:00:00+00:00	0.015	0.045	0.359	0.832
2024-05-10 18:00:00+00:00	0.015	0.033	0.192	0.673
2024-05-10 19:00:00+00:00	0.015	0.044	0.133	0.944
2024-05-10 20:00:00+00:00	0.015	0.039	0.294	0.315
2024-05-11 06:00:00+00:00	0.031	0.033	0.473	0.673
2024-05-11 07:00:00+00:00	0.014	0.048	0.935	0.154
2024-05-11 08:00:00+00:00	0.015	0.034	0.477	0.658
2024-05-11 09:00:00+00:00	0.03	0.025	0.73	0.395
2024-05-11 10:00:00+00:00	0.042	0.031	0.095	0.026
2024-05-11 11:00:00+00:00	0.015	0.067	0.325	0.682
2024-05-11 12:00:00+00:00	0.015	0.1	0.974	0.671
2024-05-11 13:00:00+00:00	0.013	0.499	NaN	NaN
2024-05-11 14:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-11 15:00:00+00:00	0.014	0.406	NaN	NaN
2024-05-11 16:00:00+00:00	0.012	0.496	NaN	NaN
2024-05-11 17:00:00+00:00	0.014	0.04	0.548	0.446
2024-05-11 18:00:00+00:00	0.014	0.047	0.582	0.873
2024-05-11 19:00:00+00:00	0.02	0.025	0.414	0.686
2024-05-11 20:00:00+00:00	0.014	0.047	0.029	0.822
2024-05-12 06:00:00+00:00	0.013	0.277	0.876	0.811
2024-05-12 07:00:00+00:00	0.014	0.076	0.397	0.238
2024-05-12 08:00:00+00:00	0.016	0.034	0.662	0.066
2024-05-12 09:00:00+00:00	0.015	0.045	0.529	0.815
2024-05-12 10:00:00+00:00	0.015	0.061	0.632	0.337
2024-05-12 11:00:00+00:00	0.036	0.032	0.246	0.693
2024-05-12 12:00:00+00:00	0.016	0.043	0.948	0.806
2024-05-12 13:00:00+00:00	0.015	0.05	0.683	0.086
2024-05-12 14:00:00+00:00	0.015	0.065	0.453	0.226
2024-05-12 15:00:00+00:00	0.014	0.188	0.588	0.833
2024-05-12 16:00:00+00:00	0.013	0.167	0.007	0.628
2024-05-12 17:00:00+00:00	0.013	0.118	0.985	0.491
2024-05-12 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-12 19:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-12 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-13 06:00:00+00:00	0.012	0.281	NaN	NaN
2024-05-13 07:00:00+00:00	0.012	0.543	NaN	NaN
2024-05-13 08:00:00+00:00	0.014	0.468	NaN	NaN
2024-05-13 09:00:00+00:00	0.014	0.075	0.83	0.622
2024-05-13 10:00:00+00:00	0.015	0.065	0.237	0.29
2024-05-13 11:00:00+00:00	0.015	0.054	0.848	0.25
2024-05-13 12:00:00+00:00	0.023	0.032	0.263	0.909
2024-05-13 13:00:00+00:00	0.024	0.023	0.568	0.806
2024-05-13 14:00:00+00:00	0.021	0.024	0.041	0.586
2024-05-13 15:00:00+00:00	0.021	0.029	0.546	0.688
2024-05-13 16:00:00+00:00	0.056	0.031	0.706	0.81
2024-05-13 17:00:00+00:00	0.048	0.028	0.713	0.346
2024-05-13 18:00:00+00:00	0.054	0.029	0.596	0.275
2024-05-13 19:00:00+00:00	0.051	0.022	0.951	0.182
2024-05-13 20:00:00+00:00	0.046	0.021	0.416	0.39
2024-05-14 06:00:00+00:00	0.046	0.031	0.566	0.553
2024-05-14 07:00:00+00:00	0.021	0.027	0.198	0.866
2024-05-14 08:00:00+00:00	0.017	0.031	0.529	0.148
2024-05-14 09:00:00+00:00	0.017	0.029	0.619	0.402
2024-05-14 10:00:00+00:00	0.016	0.045	0.257	0.788
2024-05-14 11:00:00+00:00	0.015	0.052	0.512	0.462
2024-05-14 12:00:00+00:00	0.016	0.056	0.602	0.05
2024-05-14 13:00:00+00:00	0.014	0.067	0.969	0.966
2024-05-14 14:00:00+00:00	0.016	0.052	0.715	0.394
2024-05-14 15:00:00+00:00	0.014	0.074	0.566	0.631
2024-05-14 16:00:00+00:00	0.018	0.033	1.0	0.601
2024-05-14 17:00:00+00:00	0.013	0.08	0.014	0.308
2024-05-14 18:00:00+00:00	0.014	0.057	0.143	0.397
2024-05-14 19:00:00+00:00	0.014	0.046	0.835	0.319
2024-05-14 20:00:00+00:00	0.016	0.045	0.442	0.519
2024-05-15 06:00:00+00:00	0.053	0.028	0.868	0.215
2024-05-15 07:00:00+00:00	0.04	0.025	0.041	0.817
2024-05-15 08:00:00+00:00	0.03	0.02	0.629	0.237
2024-05-15 09:00:00+00:00	0.027	0.026	0.672	0.048
2024-05-15 10:00:00+00:00	0.039	0.032	0.186	0.039
2024-05-15 11:00:00+00:00	0.021	0.035	0.504	0.564
2024-05-15 12:00:00+00:00	0.016	0.076	0.735	0.405
2024-05-15 13:00:00+00:00	0.015	0.12	0.26	0.446
2024-05-15 14:00:00+00:00	0.015	0.144	0.8	0.545
2024-05-15 15:00:00+00:00	0.013	0.338	NaN	NaN
2024-05-15 16:00:00+00:00	0.012	0.395	NaN	NaN
