# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 0.62 % 
# Error model Beam = 0.21 % 
# % of p-value<0.05 Diffuse = 4.58 % 
# % of p-value<0.05 Beam = 5.88 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-04-24 17:00:00+00:00	0.025	0.003	0.216	0.281
2024-04-24 18:00:00+00:00	0.02	0.003	0.054	0.034
2024-04-24 19:00:00+00:00	0.017	0.002	0.02	0.021
2024-04-24 20:00:00+00:00	0.013	0.002	0.278	0.169
2024-04-25 06:00:00+00:00	0.027	0.004	0.098	0.18
2024-04-25 07:00:00+00:00	0.028	0.004	0.23	0.384
2024-04-25 08:00:00+00:00	0.035	0.005	0.853	0.717
2024-04-25 09:00:00+00:00	0.034	0.005	0.523	0.467
2024-04-25 10:00:00+00:00	0.042	0.006	0.058	0.026
2024-04-25 11:00:00+00:00	0.05	0.006	0.448	0.408
2024-04-25 12:00:00+00:00	0.04	0.006	0.725	0.721
2024-04-25 13:00:00+00:00	0.035	0.005	0.807	0.791
2024-04-25 14:00:00+00:00	0.037	0.005	0.274	0.27
2024-04-25 15:00:00+00:00	0.03	0.004	0.18	0.239
2024-04-25 16:00:00+00:00	0.029	0.004	0.117	0.056
2024-04-25 17:00:00+00:00	0.025	0.003	0.355	0.294
2024-04-25 18:00:00+00:00	0.021	0.003	0.966	0.963
2024-04-25 19:00:00+00:00	0.017	0.002	0.792	0.687
2024-04-25 20:00:00+00:00	0.012	0.002	0.314	0.421
2024-04-26 06:00:00+00:00	0.025	0.004	0.696	0.756
2024-04-26 07:00:00+00:00	0.026	0.004	0.955	0.88
2024-04-26 08:00:00+00:00	0.033	0.005	0.13	0.178
2024-04-26 09:00:00+00:00	0.027	0.005	0.331	0.296
2024-04-26 10:00:00+00:00	0.035	0.005	0.233	0.217
2024-04-26 11:00:00+00:00	0.046	0.005	0.566	0.388
2024-04-26 12:00:00+00:00	0.033	0.005	0.576	0.482
2024-04-26 13:00:00+00:00	0.027	0.005	0.856	0.876
2024-04-26 14:00:00+00:00	0.035	0.005	0.665	0.667
2024-04-26 15:00:00+00:00	0.029	0.004	0.225	0.394
2024-04-26 16:00:00+00:00	0.026	0.004	0.974	0.952
2024-04-26 17:00:00+00:00	0.023	0.003	0.205	0.134
2024-04-26 18:00:00+00:00	0.018	0.003	0.036	0.033
2024-04-26 19:00:00+00:00	0.015	0.002	0.715	0.744
2024-04-26 20:00:00+00:00	0.011	0.002	0.477	0.551
2024-04-27 06:00:00+00:00	0.007	0.024	0.162	0.07
2024-04-27 07:00:00+00:00	0.007	0.015	0.514	0.248
2024-04-27 08:00:00+00:00	0.007	0.006	0.036	0.007
2024-04-27 09:00:00+00:00	0.007	0.004	0.839	0.694
2024-04-27 10:00:00+00:00	0.007	0.008	0.725	0.657
2024-04-27 11:00:00+00:00	0.008	0.002	0.136	0.016
2024-04-27 12:00:00+00:00	0.008	0.002	0.506	0.401
2024-04-27 13:00:00+00:00	0.008	0.001	0.966	0.948
2024-04-27 14:00:00+00:00	0.007	0.007	0.3	0.467
2024-04-27 15:00:00+00:00	0.007	0.013	0.169	0.153
2024-04-27 16:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-27 17:00:00+00:00	0.006	0.048	0.263	0.131
2024-04-27 18:00:00+00:00	0.006	0.018	0.662	0.625
2024-04-27 19:00:00+00:00	0.006	0.023	0.809	0.76
2024-04-27 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 06:00:00+00:00	0.006	0.028	0.751	0.482
2024-04-28 07:00:00+00:00	0.006	0.01	0.15	0.058
2024-04-28 08:00:00+00:00	0.005	0.025	0.96	0.967
2024-04-28 09:00:00+00:00	0.006	0.0	0.985	0.589
