Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Ny-Alesund (78.92240N 11.92174E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2025-04-03 00:00:00+00:00	NaN	NaN	NaN	NaN	nan	95.55	0.85
2025-04-03 00:10:00+00:00	NaN	NaN	NaN	NaN	nan	95.45	0.85
2025-04-03 00:20:00+00:00	NaN	NaN	NaN	NaN	nan	95.32	0.85
2025-04-03 00:30:00+00:00	NaN	NaN	NaN	NaN	nan	95.17	0.85
2025-04-03 00:40:00+00:00	NaN	NaN	NaN	NaN	nan	95.01	0.85
2025-04-03 00:50:00+00:00	NaN	NaN	NaN	NaN	nan	94.82	0.85
2025-04-03 01:00:00+00:00	NaN	NaN	NaN	NaN	nan	94.62	0.85
2025-04-03 01:10:00+00:00	NaN	NaN	NaN	NaN	nan	94.4	0.85
2025-04-03 01:20:00+00:00	NaN	NaN	NaN	NaN	nan	94.15	0.85
2025-04-03 01:30:00+00:00	NaN	NaN	NaN	NaN	nan	93.9	0.85
2025-04-03 01:40:00+00:00	NaN	NaN	NaN	NaN	nan	93.62	0.85
2025-04-03 01:50:00+00:00	NaN	NaN	NaN	NaN	nan	93.33	0.85
2025-04-03 02:00:00+00:00	NaN	NaN	NaN	NaN	nan	93.02	0.85
2025-04-03 02:10:00+00:00	NaN	NaN	NaN	NaN	nan	92.69	0.85
2025-04-03 02:20:00+00:00	NaN	NaN	NaN	NaN	nan	92.35	0.85
2025-04-03 02:30:00+00:00	NaN	NaN	NaN	NaN	nan	92.0	0.85
2025-04-03 02:40:00+00:00	NaN	NaN	NaN	NaN	nan	91.63	0.85
2025-04-03 02:50:00+00:00	NaN	NaN	NaN	NaN	nan	91.25	0.85
2025-04-03 03:00:00+00:00	NaN	NaN	NaN	NaN	nan	90.85	0.85
2025-04-03 03:10:00+00:00	NaN	NaN	NaN	NaN	nan	90.45	0.85
2025-04-03 03:20:00+00:00	NaN	NaN	NaN	NaN	nan	90.03	0.85
2025-04-03 03:30:00+00:00	3.0	12.0	6.0	12.0	all	89.6	0.85
2025-04-03 03:40:00+00:00	4.0	15.0	6.0	15.0	all	89.17	0.85
2025-04-03 03:50:00+00:00	15.0	31.0	29.0	31.0	all	88.72	0.85
2025-04-03 04:00:00+00:00	38.0	84.0	115.0	82.0	all	88.27	0.85
2025-04-03 04:10:00+00:00	49.0	109.0	153.0	105.0	all	87.81	0.85
2025-04-03 04:20:00+00:00	59.0	124.0	173.0	118.0	all	87.35	0.85
2025-04-03 04:30:00+00:00	67.0	135.0	188.0	128.0	all	86.88	0.85
2025-04-03 04:40:00+00:00	76.0	149.0	209.0	141.0	all	86.41	0.85
2025-04-03 04:50:00+00:00	85.0	161.0	226.0	151.0	all	85.93	0.85
2025-04-03 05:00:00+00:00	93.0	173.0	240.0	161.0	all	85.45	0.85
2025-04-03 05:10:00+00:00	101.0	186.0	259.0	172.0	all	84.97	0.85
2025-04-03 05:20:00+00:00	110.0	199.0	277.0	183.0	all	84.48	0.85
2025-04-03 05:30:00+00:00	118.0	210.0	292.0	192.0	all	84.0	0.85
2025-04-03 05:40:00+00:00	125.0	219.0	301.0	199.0	all	83.52	0.85
2025-04-03 05:50:00+00:00	131.0	228.0	312.0	206.0	all	83.04	0.85
2025-04-03 06:00:00+00:00	138.0	236.0	322.0	212.0	all	82.56	0.85
