Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Ny-Alesund (78.92240N 11.92174E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2025-03-27 05:20:00+00:00	10.0	36.0	16.0	36.0	all	87.24	0.87
2025-03-27 05:30:00+00:00	10.0	33.0	15.0	33.0	all	86.76	0.87
2025-03-27 05:40:00+00:00	12.0	32.0	16.0	32.0	all	86.28	0.87
2025-03-27 05:50:00+00:00	13.0	31.0	16.0	31.0	all	85.8	0.87
2025-03-27 06:00:00+00:00	13.0	31.0	16.0	31.0	all	85.32	0.87
2025-03-27 06:10:00+00:00	14.0	33.0	18.0	33.0	all	84.85	0.87
2025-03-27 06:20:00+00:00	17.0	39.0	22.0	38.0	all	84.38	0.87
2025-03-27 06:30:00+00:00	22.0	49.0	30.0	48.0	all	83.91	0.87
2025-03-27 06:40:00+00:00	42.0	75.0	63.0	72.0	all	83.46	0.87
2025-03-27 06:50:00+00:00	71.0	112.0	119.0	106.0	all	83.0	0.87
2025-03-27 07:00:00+00:00	103.0	157.0	193.0	145.0	all	82.56	0.87
2025-03-27 07:10:00+00:00	115.0	174.0	222.0	159.0	all	82.13	0.87
2025-03-27 07:20:00+00:00	129.0	196.0	256.0	177.0	all	81.7	0.87
2025-03-27 07:30:00+00:00	136.0	204.0	269.0	184.0	all	81.29	0.87
2025-03-27 07:40:00+00:00	151.0	232.0	311.0	206.0	all	80.88	0.87
2025-03-27 07:50:00+00:00	157.0	240.0	322.0	212.0	all	80.49	0.87
2025-03-27 08:00:00+00:00	162.0	245.0	329.0	216.0	all	80.11	0.87
2025-03-27 08:10:00+00:00	166.0	248.0	334.0	218.0	all	79.75	0.87
2025-03-27 08:20:00+00:00	171.0	253.0	342.0	222.0	all	79.39	0.87
2025-03-27 08:30:00+00:00	175.0	258.0	348.0	225.0	all	79.06	0.87
2025-03-27 08:40:00+00:00	179.0	263.0	354.0	228.0	all	78.74	0.87
2025-03-27 08:50:00+00:00	183.0	267.0	361.0	232.0	all	78.43	0.87
2025-03-27 09:00:00+00:00	187.0	271.0	366.0	234.0	all	78.14	0.87
2025-03-27 09:10:00+00:00	191.0	279.0	376.0	240.0	all	77.87	0.87
2025-03-27 09:20:00+00:00	199.0	298.0	402.0	255.0	all	77.62	0.87
2025-03-27 09:30:00+00:00	203.0	308.0	412.0	262.0	all	77.38	0.87
2025-03-27 09:40:00+00:00	206.0	315.0	418.0	268.0	all	77.17	0.87
2025-03-27 09:50:00+00:00	206.0	315.0	415.0	267.0	all	76.97	0.87
2025-03-27 10:00:00+00:00	203.0	305.0	401.0	260.0	all	76.8	0.87
2025-03-27 10:10:00+00:00	194.0	282.0	367.0	242.0	all	76.64	0.87
2025-03-27 10:20:00+00:00	198.0	290.0	378.0	248.0	all	76.5	0.87
2025-03-27 10:30:00+00:00	205.0	306.0	400.0	260.0	all	76.39	0.87
2025-03-27 10:40:00+00:00	206.0	308.0	400.0	262.0	all	76.29	0.87
2025-03-27 10:50:00+00:00	204.0	312.0	399.0	266.0	all	76.22	0.87
2025-03-27 11:00:00+00:00	185.0	294.0	351.0	254.0	all	76.17	0.87
2025-03-27 11:10:00+00:00	182.0	321.0	360.0	278.0	all	76.14	0.87
2025-03-27 11:20:00+00:00	157.0	277.0	290.0	245.0	all	76.13	0.87
2025-03-27 11:30:00+00:00	109.0	212.0	179.0	195.0	all	76.15	0.87
2025-03-27 11:40:00+00:00	44.0	160.0	65.0	155.0	all	76.18	0.87
2025-03-27 11:50:00+00:00	46.0	158.0	69.0	153.0	all	76.24	0.87
2025-03-27 12:00:00+00:00	24.0	128.0	34.0	126.0	all	76.31	0.87
2025-03-27 12:10:00+00:00	17.0	121.0	24.0	119.0	all	76.41	0.87
2025-03-27 12:20:00+00:00	16.0	111.0	21.0	110.0	all	76.53	0.87
2025-03-27 12:30:00+00:00	11.0	101.0	15.0	100.0	all	76.67	0.87
2025-03-27 12:40:00+00:00	10.0	102.0	13.0	101.0	all	76.83	0.87
2025-03-27 12:50:00+00:00	11.0	100.0	14.0	99.0	all	77.01	0.87
2025-03-27 13:00:00+00:00	11.0	93.0	15.0	92.0	all	77.21	0.87
2025-03-27 13:10:00+00:00	9.0	84.0	12.0	83.0	all	77.43	0.87
2025-03-27 13:20:00+00:00	8.0	76.0	10.0	75.0	all	77.67	0.87
2025-03-27 13:30:00+00:00	6.0	70.0	8.0	70.0	all	77.93	0.87
2025-03-27 13:40:00+00:00	5.0	68.0	7.0	68.0	all	78.2	0.87
2025-03-27 13:50:00+00:00	5.0	70.0	6.0	70.0	all	78.49	0.87
2025-03-27 14:00:00+00:00	5.0	73.0	7.0	73.0	all	78.8	0.87
2025-03-27 14:10:00+00:00	10.0	83.0	13.0	82.0	all	79.13	0.87
2025-03-27 14:20:00+00:00	13.0	87.0	17.0	86.0	all	79.46	0.87
2025-03-27 14:30:00+00:00	13.0	86.0	18.0	85.0	all	79.82	0.87
2025-03-27 14:40:00+00:00	12.0	85.0	16.0	85.0	all	80.18	0.87
2025-03-27 14:50:00+00:00	17.0	81.0	23.0	80.0	all	80.56	0.87
2025-03-27 15:00:00+00:00	18.0	76.0	25.0	75.0	all	80.96	0.87
2025-03-27 15:10:00+00:00	11.0	64.0	14.0	64.0	all	81.36	0.87
2025-03-27 15:20:00+00:00	12.0	68.0	16.0	68.0	all	81.78	0.87
2025-03-27 15:30:00+00:00	17.0	73.0	24.0	72.0	all	82.2	0.87
2025-03-27 15:40:00+00:00	17.0	81.0	24.0	80.0	all	82.63	0.87
2025-03-27 15:50:00+00:00	23.0	86.0	35.0	85.0	all	83.08	0.87
2025-03-27 16:00:00+00:00	15.0	66.0	22.0	66.0	all	83.53	0.87
2025-03-27 16:10:00+00:00	7.0	54.0	10.0	54.0	all	83.98	0.87
2025-03-27 16:20:00+00:00	5.0	44.0	7.0	44.0	all	84.44	0.87
2025-03-27 16:30:00+00:00	2.0	36.0	3.0	36.0	all	84.91	0.87
2025-03-27 16:40:00+00:00	3.0	35.0	4.0	35.0	all	85.38	0.87
2025-03-27 16:50:00+00:00	4.0	31.0	6.0	31.0	all	85.85	0.87
2025-03-27 17:00:00+00:00	4.0	24.0	5.0	24.0	all	86.33	0.87
2025-03-27 17:10:00+00:00	4.0	22.0	5.0	22.0	all	86.81	0.87
2025-03-27 17:20:00+00:00	5.0	20.0	6.0	20.0	all	87.28	0.87
2025-03-27 17:30:00+00:00	4.0	17.0	6.0	16.0	all	87.76	0.87
2025-03-27 17:40:00+00:00	4.0	14.0	5.0	14.0	all	88.24	0.87
2025-03-27 17:50:00+00:00	3.0	13.0	5.0	13.0	all	88.71	0.87
2025-03-27 18:00:00+00:00	3.0	11.0	4.0	11.0	all	89.18	0.87
2025-03-27 18:10:00+00:00	2.0	10.0	4.0	10.0	all	89.65	0.87
2025-03-27 18:20:00+00:00	NaN	NaN	NaN	NaN	nan	90.11	0.87
2025-03-27 18:30:00+00:00	NaN	NaN	NaN	NaN	nan	90.57	0.87
2025-03-27 18:40:00+00:00	NaN	NaN	NaN	NaN	nan	91.02	0.87
2025-03-27 18:50:00+00:00	NaN	NaN	NaN	NaN	nan	91.46	0.87
2025-03-27 19:00:00+00:00	NaN	NaN	NaN	NaN	nan	91.9	0.87
2025-03-27 19:10:00+00:00	NaN	NaN	NaN	NaN	nan	92.32	0.87
2025-03-27 19:20:00+00:00	NaN	NaN	NaN	NaN	nan	92.74	0.87
2025-03-27 19:30:00+00:00	NaN	NaN	NaN	NaN	nan	93.14	0.87
2025-03-27 19:40:00+00:00	NaN	NaN	NaN	NaN	nan	93.54	0.87
2025-03-27 19:50:00+00:00	NaN	NaN	NaN	NaN	nan	93.92	0.87
2025-03-27 20:00:00+00:00	NaN	NaN	NaN	NaN	nan	94.29	0.87
2025-03-27 20:10:00+00:00	NaN	NaN	NaN	NaN	nan	94.64	0.87
2025-03-27 20:20:00+00:00	NaN	NaN	NaN	NaN	nan	94.98	0.87
2025-03-27 20:30:00+00:00	NaN	NaN	NaN	NaN	nan	95.31	0.87
2025-03-27 20:40:00+00:00	NaN	NaN	NaN	NaN	nan	95.62	0.87
2025-03-27 20:50:00+00:00	NaN	NaN	NaN	NaN	nan	95.92	0.87
2025-03-27 21:00:00+00:00	NaN	NaN	NaN	NaN	nan	96.19	0.87
2025-03-27 21:10:00+00:00	NaN	NaN	NaN	NaN	nan	96.46	0.87
2025-03-27 21:20:00+00:00	NaN	NaN	NaN	NaN	nan	96.7	0.87
2025-03-27 21:30:00+00:00	NaN	NaN	NaN	NaN	nan	96.92	0.87
2025-03-27 21:40:00+00:00	NaN	NaN	NaN	NaN	nan	97.13	0.87
2025-03-27 21:50:00+00:00	NaN	NaN	NaN	NaN	nan	97.32	0.87
2025-03-27 22:00:00+00:00	NaN	NaN	NaN	NaN	nan	97.49	0.87
2025-03-27 22:10:00+00:00	NaN	NaN	NaN	NaN	nan	97.63	0.87
2025-03-27 22:20:00+00:00	NaN	NaN	NaN	NaN	nan	97.76	0.87
2025-03-27 22:30:00+00:00	NaN	NaN	NaN	NaN	nan	97.87	0.87
2025-03-27 22:40:00+00:00	NaN	NaN	NaN	NaN	nan	97.95	0.87
2025-03-27 22:50:00+00:00	NaN	NaN	NaN	NaN	nan	98.02	0.87
2025-03-27 23:00:00+00:00	NaN	NaN	NaN	NaN	nan	98.06	0.87
2025-03-27 23:10:00+00:00	NaN	NaN	NaN	NaN	nan	98.09	0.87
