Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Ny-Alesund (78.92240N 11.92174E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2025-03-26 18:50:00+00:00	NaN	NaN	NaN	NaN	nan	91.83	0.87
2025-03-26 19:00:00+00:00	NaN	NaN	NaN	NaN	nan	92.27	0.87
2025-03-26 19:10:00+00:00	NaN	NaN	NaN	NaN	nan	92.69	0.87
2025-03-26 19:20:00+00:00	NaN	NaN	NaN	NaN	nan	93.11	0.87
2025-03-26 19:30:00+00:00	NaN	NaN	NaN	NaN	nan	93.52	0.87
2025-03-26 19:40:00+00:00	NaN	NaN	NaN	NaN	nan	93.91	0.87
2025-03-26 19:50:00+00:00	NaN	NaN	NaN	NaN	nan	94.29	0.87
2025-03-26 20:00:00+00:00	NaN	NaN	NaN	NaN	nan	94.66	0.87
2025-03-26 20:10:00+00:00	NaN	NaN	NaN	NaN	nan	95.02	0.87
2025-03-26 20:20:00+00:00	NaN	NaN	NaN	NaN	nan	95.36	0.87
2025-03-26 20:30:00+00:00	NaN	NaN	NaN	NaN	nan	95.69	0.87
2025-03-26 20:40:00+00:00	NaN	NaN	NaN	NaN	nan	96.0	0.87
2025-03-26 20:50:00+00:00	NaN	NaN	NaN	NaN	nan	96.3	0.87
2025-03-26 21:00:00+00:00	NaN	NaN	NaN	NaN	nan	96.58	0.87
2025-03-26 21:10:00+00:00	NaN	NaN	NaN	NaN	nan	96.84	0.87
2025-03-26 21:20:00+00:00	NaN	NaN	NaN	NaN	nan	97.08	0.87
2025-03-26 21:30:00+00:00	NaN	NaN	NaN	NaN	nan	97.31	0.87
2025-03-26 21:40:00+00:00	NaN	NaN	NaN	NaN	nan	97.51	0.87
2025-03-26 21:50:00+00:00	NaN	NaN	NaN	NaN	nan	97.7	0.87
2025-03-26 22:00:00+00:00	NaN	NaN	NaN	NaN	nan	97.87	0.87
2025-03-26 22:10:00+00:00	NaN	NaN	NaN	NaN	nan	98.02	0.87
2025-03-26 22:20:00+00:00	NaN	NaN	NaN	NaN	nan	98.15	0.87
2025-03-26 22:30:00+00:00	NaN	NaN	NaN	NaN	nan	98.26	0.87
2025-03-26 22:40:00+00:00	NaN	NaN	NaN	NaN	nan	98.34	0.87
2025-03-26 22:50:00+00:00	NaN	NaN	NaN	NaN	nan	98.41	0.87
2025-03-26 23:00:00+00:00	NaN	NaN	NaN	NaN	nan	98.45	0.87
2025-03-26 23:10:00+00:00	NaN	NaN	NaN	NaN	nan	98.48	0.87
