Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Ny-Alesund (78.92240N 11.92174E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2025-03-28 00:00:00+00:00	NaN	NaN	NaN	NaN	nan	97.89	0.87
2025-03-28 00:10:00+00:00	NaN	NaN	NaN	NaN	nan	97.79	0.87
2025-03-28 00:20:00+00:00	NaN	NaN	NaN	NaN	nan	97.66	0.87
2025-03-28 00:30:00+00:00	NaN	NaN	NaN	NaN	nan	97.52	0.87
2025-03-28 00:40:00+00:00	NaN	NaN	NaN	NaN	nan	97.36	0.87
2025-03-28 00:50:00+00:00	NaN	NaN	NaN	NaN	nan	97.17	0.87
2025-03-28 01:00:00+00:00	NaN	NaN	NaN	NaN	nan	96.97	0.87
2025-03-28 01:10:00+00:00	NaN	NaN	NaN	NaN	nan	96.75	0.87
2025-03-28 01:20:00+00:00	NaN	NaN	NaN	NaN	nan	96.51	0.87
2025-03-28 01:30:00+00:00	NaN	NaN	NaN	NaN	nan	96.25	0.87
2025-03-28 01:40:00+00:00	NaN	NaN	NaN	NaN	nan	95.98	0.87
2025-03-28 01:50:00+00:00	NaN	NaN	NaN	NaN	nan	95.69	0.87
2025-03-28 02:00:00+00:00	NaN	NaN	NaN	NaN	nan	95.38	0.87
2025-03-28 02:10:00+00:00	NaN	NaN	NaN	NaN	nan	95.05	0.87
2025-03-28 02:20:00+00:00	NaN	NaN	NaN	NaN	nan	94.71	0.87
2025-03-28 02:30:00+00:00	NaN	NaN	NaN	NaN	nan	94.36	0.87
2025-03-28 02:40:00+00:00	NaN	NaN	NaN	NaN	nan	93.99	0.87
2025-03-28 02:50:00+00:00	NaN	NaN	NaN	NaN	nan	93.61	0.87
2025-03-28 03:00:00+00:00	NaN	NaN	NaN	NaN	nan	93.22	0.87
2025-03-28 03:10:00+00:00	NaN	NaN	NaN	NaN	nan	92.81	0.87
2025-03-28 03:20:00+00:00	NaN	NaN	NaN	NaN	nan	92.39	0.87
2025-03-28 03:30:00+00:00	NaN	NaN	NaN	NaN	nan	91.97	0.87
2025-03-28 03:40:00+00:00	NaN	NaN	NaN	NaN	nan	91.53	0.87
2025-03-28 03:50:00+00:00	NaN	NaN	NaN	NaN	nan	91.09	0.87
2025-03-28 04:00:00+00:00	NaN	NaN	NaN	NaN	nan	90.64	0.87
2025-03-28 04:10:00+00:00	NaN	NaN	NaN	NaN	nan	90.18	0.87
2025-03-28 04:20:00+00:00	1.0	9.0	2.0	9.0	all	89.71	0.87
2025-03-28 04:30:00+00:00	2.0	13.0	4.0	13.0	all	89.24	0.87
2025-03-28 04:40:00+00:00	3.0	14.0	5.0	14.0	all	88.77	0.87
