Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Ny-Alesund (78.92240N 11.92174E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2025-03-31 00:00:00+00:00	NaN	NaN	NaN	NaN	nan	96.71	0.85
2025-03-31 00:10:00+00:00	NaN	NaN	NaN	NaN	nan	96.61	0.85
2025-03-31 00:20:00+00:00	NaN	NaN	NaN	NaN	nan	96.49	0.85
2025-03-31 00:30:00+00:00	NaN	NaN	NaN	NaN	nan	96.34	0.85
2025-03-31 00:40:00+00:00	NaN	NaN	NaN	NaN	nan	96.18	0.85
2025-03-31 00:50:00+00:00	NaN	NaN	NaN	NaN	nan	95.99	0.85
2025-03-31 01:00:00+00:00	NaN	NaN	NaN	NaN	nan	95.79	0.85
2025-03-31 01:10:00+00:00	NaN	NaN	NaN	NaN	nan	95.57	0.85
2025-03-31 01:20:00+00:00	NaN	NaN	NaN	NaN	nan	95.33	0.85
2025-03-31 01:30:00+00:00	NaN	NaN	NaN	NaN	nan	95.07	0.85
2025-03-31 01:40:00+00:00	NaN	NaN	NaN	NaN	nan	94.79	0.85
2025-03-31 01:50:00+00:00	NaN	NaN	NaN	NaN	nan	94.5	0.85
2025-03-31 02:00:00+00:00	NaN	NaN	NaN	NaN	nan	94.19	0.85
2025-03-31 02:10:00+00:00	NaN	NaN	NaN	NaN	nan	93.87	0.85
2025-03-31 02:20:00+00:00	NaN	NaN	NaN	NaN	nan	93.53	0.85
2025-03-31 02:30:00+00:00	NaN	NaN	NaN	NaN	nan	93.17	0.85
2025-03-31 02:40:00+00:00	NaN	NaN	NaN	NaN	nan	92.8	0.85
2025-03-31 02:50:00+00:00	NaN	NaN	NaN	NaN	nan	92.42	0.85
2025-03-31 03:00:00+00:00	NaN	NaN	NaN	NaN	nan	92.03	0.85
2025-03-31 03:10:00+00:00	NaN	NaN	NaN	NaN	nan	91.62	0.85
2025-03-31 03:20:00+00:00	NaN	NaN	NaN	NaN	nan	91.21	0.85
2025-03-31 03:30:00+00:00	NaN	NaN	NaN	NaN	nan	90.78	0.85
2025-03-31 03:40:00+00:00	NaN	NaN	NaN	NaN	nan	90.34	0.85
2025-03-31 03:50:00+00:00	0.0	5.0	0.0	5.0	all	89.9	0.85
2025-03-31 04:00:00+00:00	0.0	6.0	0.0	6.0	all	89.45	0.85
2025-03-31 04:10:00+00:00	0.0	8.0	1.0	8.0	all	88.99	0.85
2025-03-31 04:20:00+00:00	1.0	10.0	1.0	10.0	all	88.53	0.85
2025-03-31 04:30:00+00:00	2.0	12.0	2.0	12.0	all	88.06	0.85
2025-03-31 04:40:00+00:00	2.0	15.0	3.0	15.0	all	87.58	0.85
2025-03-31 04:50:00+00:00	2.0	18.0	3.0	18.0	all	87.1	0.85
2025-03-31 05:00:00+00:00	2.0	20.0	3.0	20.0	all	86.62	0.85
2025-03-31 05:10:00+00:00	3.0	24.0	3.0	24.0	all	86.14	0.85
2025-03-31 05:20:00+00:00	7.0	31.0	10.0	31.0	all	85.66	0.85
2025-03-31 05:30:00+00:00	12.0	38.0	16.0	38.0	all	85.18	0.85
2025-03-31 05:40:00+00:00	18.0	50.0	25.0	50.0	all	84.69	0.85
2025-03-31 05:50:00+00:00	17.0	47.0	23.0	47.0	all	84.21	0.85
2025-03-31 06:00:00+00:00	19.0	51.0	26.0	50.0	all	83.74	0.85
2025-03-31 06:10:00+00:00	38.0	77.0	56.0	75.0	all	83.26	0.85
2025-03-31 06:20:00+00:00	86.0	138.0	155.0	130.0	all	82.79	0.85
2025-03-31 06:30:00+00:00	103.0	160.0	194.0	148.0	all	82.33	0.85
2025-03-31 06:40:00+00:00	123.0	194.0	246.0	177.0	all	81.87	0.85
2025-03-31 06:50:00+00:00	112.0	167.0	203.0	154.0	all	81.42	0.85
2025-03-31 07:00:00+00:00	43.0	90.0	61.0	87.0	all	80.97	0.85
2025-03-31 07:10:00+00:00	14.0	60.0	18.0	59.0	all	80.54	0.85
2025-03-31 07:20:00+00:00	26.0	60.0	32.0	59.0	all	80.12	0.85
2025-03-31 07:30:00+00:00	71.0	102.0	101.0	97.0	all	79.7	0.85
2025-03-31 07:40:00+00:00	117.0	168.0	194.0	153.0	all	79.3	0.85
2025-03-31 07:50:00+00:00	128.0	198.0	224.0	179.0	all	78.91	0.85
2025-03-31 08:00:00+00:00	131.0	225.0	240.0	203.0	all	78.53	0.85
2025-03-31 08:10:00+00:00	141.0	270.0	277.0	242.0	all	78.16	0.85
2025-03-31 08:20:00+00:00	133.0	273.0	259.0	246.0	all	77.81	0.85
2025-03-31 08:30:00+00:00	64.0	166.0	100.0	158.0	all	77.47	0.85
2025-03-31 08:40:00+00:00	108.0	215.0	184.0	198.0	all	77.15	0.85
2025-03-31 08:50:00+00:00	42.0	112.0	57.0	109.0	all	76.85	0.85
2025-03-31 09:00:00+00:00	38.0	111.0	52.0	108.0	all	76.56	0.85
2025-03-31 09:10:00+00:00	36.0	121.0	50.0	118.0	all	76.29	0.85
2025-03-31 09:20:00+00:00	38.0	123.0	52.0	120.0	all	76.04	0.85
2025-03-31 09:30:00+00:00	32.0	119.0	44.0	116.0	all	75.81	0.85
2025-03-31 09:40:00+00:00	17.0	100.0	23.0	99.0	all	75.59	0.85
2025-03-31 09:50:00+00:00	29.0	101.0	37.0	99.0	all	75.4	0.85
2025-03-31 10:00:00+00:00	64.0	145.0	90.0	138.0	all	75.22	0.85
2025-03-31 10:10:00+00:00	59.0	137.0	82.0	131.0	all	75.07	0.85
2025-03-31 10:20:00+00:00	108.0	190.0	165.0	175.0	all	74.93	0.85
2025-03-31 10:30:00+00:00	116.0	187.0	176.0	171.0	all	74.82	0.85
2025-03-31 10:40:00+00:00	86.0	166.0	126.0	155.0	all	74.73	0.85
2025-03-31 10:50:00+00:00	71.0	163.0	102.0	155.0	all	74.66	0.85
2025-03-31 11:00:00+00:00	86.0	190.0	132.0	178.0	all	74.61	0.85
2025-03-31 11:10:00+00:00	155.0	288.0	277.0	256.0	all	74.58	0.85
2025-03-31 11:20:00+00:00	139.0	252.0	235.0	226.0	all	74.58	0.85
2025-03-31 11:30:00+00:00	130.0	229.0	212.0	207.0	all	74.59	0.85
2025-03-31 11:40:00+00:00	167.0	257.0	285.0	226.0	all	74.63	0.85
2025-03-31 11:50:00+00:00	184.0	266.0	320.0	230.0	all	74.69	0.85
2025-03-31 12:00:00+00:00	224.0	342.0	438.0	286.0	all	74.77	0.85
2025-03-31 12:10:00+00:00	225.0	338.0	437.0	282.0	all	74.87	0.85
2025-03-31 12:20:00+00:00	226.0	340.0	443.0	284.0	all	74.99	0.85
2025-03-31 12:30:00+00:00	219.0	324.0	421.0	272.0	all	75.14	0.85
2025-03-31 12:40:00+00:00	226.0	337.0	445.0	281.0	all	75.3	0.85
2025-03-31 12:50:00+00:00	223.0	330.0	438.0	277.0	all	75.49	0.85
2025-03-31 13:00:00+00:00	79.0	129.0	110.0	121.0	all	75.69	0.85
2025-03-31 13:10:00+00:00	160.0	238.0	273.0	210.0	all	75.91	0.85
2025-03-31 13:20:00+00:00	174.0	270.0	318.0	236.0	all	76.15	0.85
2025-03-31 13:30:00+00:00	215.0	328.0	434.0	276.0	all	76.41	0.85
2025-03-31 13:40:00+00:00	214.0	312.0	426.0	263.0	all	76.69	0.85
2025-03-31 13:50:00+00:00	210.0	308.0	421.0	261.0	all	76.99	0.85
2025-03-31 14:00:00+00:00	201.0	318.0	413.0	271.0	all	77.3	0.85
2025-03-31 14:10:00+00:00	183.0	312.0	377.0	270.0	all	77.62	0.85
2025-03-31 14:20:00+00:00	175.0	256.0	332.0	223.0	all	77.96	0.85
2025-03-31 14:30:00+00:00	189.0	276.0	378.0	238.0	all	78.32	0.85
2025-03-31 14:40:00+00:00	188.0	277.0	381.0	239.0	all	78.69	0.85
2025-03-31 14:50:00+00:00	107.0	143.0	166.0	132.0	all	79.07	0.85
2025-03-31 15:00:00+00:00	69.0	102.0	97.0	97.0	all	79.47	0.85
2025-03-31 15:10:00+00:00	61.0	96.0	85.0	92.0	all	79.88	0.85
2025-03-31 15:20:00+00:00	18.0	60.0	23.0	59.0	all	80.29	0.85
2025-03-31 15:30:00+00:00	19.0	64.0	24.0	63.0	all	80.72	0.85
2025-03-31 15:40:00+00:00	37.0	87.0	53.0	85.0	all	81.16	0.85
2025-03-31 15:50:00+00:00	94.0	140.0	160.0	131.0	all	81.6	0.85
2025-03-31 16:00:00+00:00	132.0	206.0	275.0	186.0	all	82.05	0.85
2025-03-31 16:10:00+00:00	135.0	216.0	298.0	195.0	all	82.51	0.85
2025-03-31 16:20:00+00:00	125.0	197.0	273.0	179.0	all	82.97	0.85
2025-03-31 16:30:00+00:00	82.0	115.0	142.0	108.0	all	83.44	0.85
2025-03-31 16:40:00+00:00	43.0	66.0	63.0	64.0	all	83.91	0.85
2025-03-31 16:50:00+00:00	7.0	33.0	9.0	32.0	all	84.38	0.85
2025-03-31 17:00:00+00:00	38.0	59.0	57.0	57.0	all	84.86	0.85
2025-03-31 17:10:00+00:00	25.0	50.0	36.0	49.0	all	85.34	0.85
2025-03-31 17:20:00+00:00	14.0	41.0	20.0	41.0	all	85.82	0.85
2025-03-31 17:30:00+00:00	13.0	41.0	19.0	41.0	all	86.29	0.85
2025-03-31 17:40:00+00:00	8.0	28.0	11.0	28.0	all	86.77	0.85
2025-03-31 17:50:00+00:00	7.0	23.0	9.0	23.0	all	87.24	0.85
2025-03-31 18:00:00+00:00	6.0	20.0	7.0	20.0	all	87.71	0.85
2025-03-31 18:10:00+00:00	4.0	17.0	6.0	17.0	all	88.18	0.85
2025-03-31 18:20:00+00:00	3.0	14.0	5.0	14.0	all	88.64	0.85
2025-03-31 18:30:00+00:00	3.0	12.0	5.0	12.0	all	89.09	0.85
2025-03-31 18:40:00+00:00	2.0	10.0	4.0	10.0	all	89.54	0.85
2025-03-31 18:50:00+00:00	0.0	9.0	4.0	9.0	all	89.98	0.85
2025-03-31 19:00:00+00:00	NaN	NaN	NaN	NaN	nan	90.42	0.85
2025-03-31 19:10:00+00:00	NaN	NaN	NaN	NaN	nan	90.84	0.85
2025-03-31 19:20:00+00:00	NaN	NaN	NaN	NaN	nan	91.25	0.85
2025-03-31 19:30:00+00:00	NaN	NaN	NaN	NaN	nan	91.66	0.85
2025-03-31 19:40:00+00:00	NaN	NaN	NaN	NaN	nan	92.05	0.85
2025-03-31 19:50:00+00:00	NaN	NaN	NaN	NaN	nan	92.43	0.85
2025-03-31 20:00:00+00:00	NaN	NaN	NaN	NaN	nan	92.79	0.85
2025-03-31 20:10:00+00:00	NaN	NaN	NaN	NaN	nan	93.14	0.85
2025-03-31 20:20:00+00:00	NaN	NaN	NaN	NaN	nan	93.48	0.85
2025-03-31 20:30:00+00:00	NaN	NaN	NaN	NaN	nan	93.81	0.85
2025-03-31 20:40:00+00:00	NaN	NaN	NaN	NaN	nan	94.11	0.85
2025-03-31 20:50:00+00:00	NaN	NaN	NaN	NaN	nan	94.41	0.85
2025-03-31 21:00:00+00:00	NaN	NaN	NaN	NaN	nan	94.68	0.85
2025-03-31 21:10:00+00:00	NaN	NaN	NaN	NaN	nan	94.94	0.85
2025-03-31 21:20:00+00:00	NaN	NaN	NaN	NaN	nan	95.18	0.85
2025-03-31 21:30:00+00:00	NaN	NaN	NaN	NaN	nan	95.4	0.85
2025-03-31 21:40:00+00:00	NaN	NaN	NaN	NaN	nan	95.6	0.85
2025-03-31 21:50:00+00:00	NaN	NaN	NaN	NaN	nan	95.79	0.85
2025-03-31 22:00:00+00:00	NaN	NaN	NaN	NaN	nan	95.95	0.85
2025-03-31 22:10:00+00:00	NaN	NaN	NaN	NaN	nan	96.1	0.85
2025-03-31 22:20:00+00:00	NaN	NaN	NaN	NaN	nan	96.22	0.85
2025-03-31 22:30:00+00:00	NaN	NaN	NaN	NaN	nan	96.33	0.85
2025-03-31 22:40:00+00:00	NaN	NaN	NaN	NaN	nan	96.41	0.85
2025-03-31 22:50:00+00:00	NaN	NaN	NaN	NaN	nan	96.47	0.85
2025-03-31 23:00:00+00:00	NaN	NaN	NaN	NaN	nan	96.51	0.85
2025-03-31 23:10:00+00:00	NaN	NaN	NaN	NaN	nan	96.54	0.85
