Date of production: 2025-05-14
Produced by: Arthur Garreau
Best estimation of beam and diffuse irradiance with GLOB using the Faiman et al. (1992) method.
Location: Ny-Alesund (78.92240N 11.92174E).
[UTC]		[W m-2]	 [W m-2]	  [W m-2]	 [W m-2]	 [/]	 [°]	 [/]
Timestamp	Beam	Diffuse	Beam_prime	Diffuse_prime	Best_Combination	Solar zenith	Albedo
2025-04-04 00:00:00+00:00	NaN	NaN	NaN	NaN	nan	95.17	0.84
2025-04-04 00:10:00+00:00	NaN	NaN	NaN	NaN	nan	95.06	0.84
2025-04-04 00:20:00+00:00	NaN	NaN	NaN	NaN	nan	94.93	0.84
2025-04-04 00:30:00+00:00	NaN	NaN	NaN	NaN	nan	94.79	0.84
2025-04-04 00:40:00+00:00	NaN	NaN	NaN	NaN	nan	94.62	0.84
2025-04-04 00:50:00+00:00	NaN	NaN	NaN	NaN	nan	94.44	0.84
2025-04-04 01:00:00+00:00	NaN	NaN	NaN	NaN	nan	94.23	0.84
2025-04-04 01:10:00+00:00	NaN	NaN	NaN	NaN	nan	94.01	0.84
2025-04-04 01:20:00+00:00	NaN	NaN	NaN	NaN	nan	93.77	0.84
2025-04-04 01:30:00+00:00	NaN	NaN	NaN	NaN	nan	93.51	0.84
2025-04-04 01:40:00+00:00	NaN	NaN	NaN	NaN	nan	93.23	0.84
2025-04-04 01:50:00+00:00	NaN	NaN	NaN	NaN	nan	92.94	0.84
2025-04-04 02:00:00+00:00	NaN	NaN	NaN	NaN	nan	92.63	0.84
2025-04-04 02:10:00+00:00	NaN	NaN	NaN	NaN	nan	92.3	0.84
2025-04-04 02:20:00+00:00	NaN	NaN	NaN	NaN	nan	91.96	0.84
2025-04-04 02:30:00+00:00	NaN	NaN	NaN	NaN	nan	91.61	0.84
2025-04-04 02:40:00+00:00	NaN	NaN	NaN	NaN	nan	91.24	0.84
2025-04-04 02:50:00+00:00	NaN	NaN	NaN	NaN	nan	90.86	0.84
2025-04-04 03:00:00+00:00	NaN	NaN	NaN	NaN	nan	90.46	0.84
2025-04-04 03:10:00+00:00	NaN	NaN	NaN	NaN	nan	90.06	0.84
2025-04-04 03:20:00+00:00	3.0	14.0	8.0	13.0	all	89.64	0.84
2025-04-04 03:30:00+00:00	5.0	16.0	10.0	16.0	all	89.22	0.84
2025-04-04 03:40:00+00:00	7.0	20.0	13.0	20.0	all	88.78	0.84
2025-04-04 03:50:00+00:00	33.0	69.0	90.0	67.0	all	88.34	0.84
